°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®,À°ÁöÇ³·Â ÃÑ¹ßÀü·®,Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®,Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®
2014-01-01,00,0,250.21416,0,37.235992
2014-01-01,01,0,230.334882,0,40.03472
2014-01-01,02,0,224.563859,0,36.944184
2014-01-01,03,0,223.51952,0,30.664892
2014-01-01,04,0,216.955896,0,24.566528
2014-01-01,05,0,212.167407,0,24.76738
2014-01-01,06,0.086026,210.472698,0,30.02558
2014-01-01,07,0.749713,219.512286,0.011674,31.017668
2014-01-01,08,49.237946,250.111282,0.955419,29.31612
2014-01-01,09,195.689218,271.716285,3.220711,31.56256
2014-01-01,10,325.777866,278.854173,5.683003,41.361512
2014-01-01,11,387.39988,306.136474,7.085325,42.281868
2014-01-01,12,396.983184,305.850811,7.310385,39.991248
2014-01-01,13,372.997867,307.978868,6.836908,35.9192
2014-01-01,14,312.318952,298.664692,5.566155,30.836888
2014-01-01,15,206.934999,303.56796,3.245684,32.527492
2014-01-01,16,61.528833,285.465707,1.085429,21.619236
2014-01-01,17,2.169653,253.955533,0.047339,9.862708
2014-01-01,18,0.058358,228.873768,0,8.080536
2014-01-01,19,0.045293,217.608349,0,8.960152
2014-01-01,20,0,239.972452,0,11.587864
2014-01-01,21,0,243.030124,0,15.428684
2014-01-01,22,0,251.953585,0,14.01392
2014-01-01,23,0,258.791954,0,14.285844
2014-01-02,00,0,262.877365,0,14.655656
2014-01-02,01,0,252.47417,0,12.768852
2014-01-02,02,0,224.661146,0,11.375344
2014-01-02,03,0,203.798341,0,12.274984
2014-01-02,04,0,196.862214,0,11.045836
2014-01-02,05,0,164.576485,0,7.527816
2014-01-02,06,0.076224,123.58659,0,12.5046
2014-01-02,07,0.790553,116.646616,0.005219,12.788952
2014-01-02,08,47.442025,120.093005,0.719252,4.949812
2014-01-02,09,188.712559,82.581682,2.858317,2.02142
2014-01-02,10,290.695191,68.775937,5.183488,1.124488
2014-01-02,11,341.829676,80.569961,6.471106,2.110576
2014-01-02,12,387.608678,73.7619,6.731969,3.380852
2014-01-02,13,420.626661,69.378577,6.3996,5.424916
2014-01-02,14,378.420425,67.484216,5.60707,4.729204
2014-01-02,15,263.995461,51.408465,3.523685,4.132972
2014-01-02,16,80.677148,33.740837,1.271679,5.1667
2014-01-02,17,2.996206,50.043571,0.05378,3.517312
2014-01-02,18,0.037498,56.960781,0,2.420628
2014-01-02,19,0.037901,69.719053,0,1.2906
2014-01-02,20,0,99.394241,0,0.517432
2014-01-02,21,0,109.183249,0,0
2014-01-02,22,0,120.494452,0,1.29084
2014-01-02,23,0,167.416537,0,2.41896
2014-01-03,00,0,212.878361,0,1.67046
2014-01-03,01,0,218.786021,0,1.60956
2014-01-03,02,0,217.313941,0,1.62102
2014-01-03,03,0,199.363159,0,3.434784
2014-01-03,04,0,197.803848,0,1.13868
2014-01-03,05,0,181.121591,0,0.52788
2014-01-03,06,0.077789,170.982752,0,0.28806
2014-01-03,07,1.147238,171.414436,0.005218,0.53748
2014-01-03,08,39.493074,172.808037,0.526153,0.08454
2014-01-03,09,112.944004,121.209791,2.151332,0.00306
2014-01-03,10,198.602023,103.891472,3.386804,0.00234
2014-01-03,11,264.654674,126.214506,3.852587,0
2014-01-03,12,307.877662,140.696042,4.05903,0.000384
2014-01-03,13,295.475352,139.980297,3.396007,0.004312
2014-01-03,14,247.444017,117.967604,2.805011,0.04896
2014-01-03,15,157.097052,117.767207,1.916001,0.223068
2014-01-03,16,52.062518,106.166711,0.711865,0.284372
2014-01-03,17,1.79477,94.272771,0.028916,1.520908
2014-01-03,18,0.048874,106.031294,0,1.008448
2014-01-03,19,0.050525,143.038043,0,3.08136
2014-01-03,20,0,182.725967,0,6.951532
2014-01-03,21,0,153.878928,0,9.039824
2014-01-03,22,0,159.66391,0,14.490984
2014-01-03,23,0,127.837768,0,22.54646
2014-01-04,00,0,121.779994,0,18.046868
2014-01-04,01,0,85.056865,0,20.134816
2014-01-04,02,0,68.255289,0,30.595056
2014-01-04,03,0,56.73907,0,40.878076
2014-01-04,04,0,53.902774,0,55.760196
2014-01-04,05,0,70.070426,0,53.783348
2014-01-04,06,0.074554,58.576804,0,40.120276
2014-01-04,07,0.761965,45.022572,0.001648,38.970032
2014-01-04,08,50.774962,41.17714,0.540393,48.643152
2014-01-04,09,207.781154,24.333581,2.686755,65.449176
2014-01-04,10,351.674366,16.438494,5.535862,70.503172
2014-01-04,11,420.719415,34.971085,7.859981,68.008084
2014-01-04,12,440.970084,50.182424,8.391329,64.988872
2014-01-04,13,423.42396,49.933764,8.236687,70.74732
2014-01-04,14,359.498493,47.727187,7.25257,80.240896
2014-01-04,15,243.242709,47.216051,4.679442,82.024564
2014-01-04,16,80.435105,52.818318,1.844779,78.179272
2014-01-04,17,3.470115,56.780534,0.070967,70.352788
2014-01-04,18,0.03935,55.535262,0,68.190628
2014-01-04,19,0.040579,50.021847,0,68.841768
2014-01-04,20,0,45.712453,0,54.291044
2014-01-04,21,0,39.548619,0,57.971904
2014-01-04,22,0,42.185737,0,49.715904
2014-01-04,23,0,38.042238,0,45.137204
2014-01-05,00,0,28.331095,0,51.286108
2014-01-05,01,0,24.979353,0,59.3735
2014-01-05,02,0,20.289239,0,57.750356
2014-01-05,03,0,20.301492,0,48.44516
2014-01-05,04,0,18.41658,0,77.042536
2014-01-05,05,0,16.172115,0,84.129612
2014-01-05,06,0.067546,16.712512,0,80.4605
2014-01-05,07,0.814466,17.15282,0.011793,71.0093
2014-01-05,08,52.750616,18.182728,1.15527,63.618792
2014-01-05,09,204.108521,16.057582,4.01158,74.68146
2014-01-05,10,333.957661,14.570761,7.122757,75.99946
2014-01-05,11,387.607673,20.271188,8.285577,68.429008
2014-01-05,12,409.462078,22.644956,8.457214,69.926768
2014-01-05,13,397.800574,31.039716,8.200375,73.9959
2014-01-05,14,336.409578,43.570065,7.3565,71.207824
2014-01-05,15,222.508454,51.14666,4.515432,64.85022
2014-01-05,16,71.790638,52.128355,1.67303,46.741832
2014-01-05,17,3.450567,51.31011,0.073875,29.438644
2014-01-05,18,0.037248,54.121475,0,32.532996
2014-01-05,19,0.041683,54.671199,0,35.75714
2014-01-05,20,0,59.195568,0,40.02852
2014-01-05,21,0,72.590408,0,41.288776
2014-01-05,22,0,84.949921,0,31.728028
2014-01-05,23,0,90.309339,0,26.332576
2014-01-06,00,0,91.888593,0,20.583768
2014-01-06,01,0,77.319845,0,18.746188
2014-01-06,02,0,64.917009,0,14.980932
2014-01-06,03,0,58.294765,0,15.530632
2014-01-06,04,0,43.442608,0,18.469676
2014-01-06,05,0,34.782616,0,15.891556
2014-01-06,06,0.082368,25.568643,0,10.719928
2014-01-06,07,0.770125,18.430663,0.00781,9.314892
2014-01-06,08,50.71084,6.603577,0.90236,7.780624
2014-01-06,09,201.390221,5.212498,2.931369,3.072952
2014-01-06,10,334.003078,5.020882,4.937935,1.968832
2014-01-06,11,398.869009,2.874729,6.057077,2.111704
2014-01-06,12,422.684971,3.577978,6.71207,2.375104
2014-01-06,13,405.521937,12.592425,6.426952,1.791868
2014-01-06,14,349.444006,16.584816,5.606179,1.513788
2014-01-06,15,239.246762,22.46113,3.806614,2.371872
2014-01-06,16,77.825824,26.16381,1.398776,2.676596
2014-01-06,17,3.497735,26.941213,0.098692,1.48646
2014-01-06,18,0.051562,25.517834,0,3.086776
2014-01-06,19,0.047779,31.775604,0,2.615016
2014-01-06,20,0,44.194977,0,0.02064
2014-01-06,21,0,41.972388,0,2.5116
2014-01-06,22,0,78.691277,0,4.4415
2014-01-06,23,0.01458,118.2463,0,3.77484
2014-01-07,00,0,125.463854,0,4.8477
2014-01-07,01,0,131.835062,0,3.67806
2014-01-07,02,0,142.566537,0,4.14264
2014-01-07,03,0,175.697948,0,3.52404
2014-01-07,04,0,165.097928,0,1.97358
2014-01-07,05,0,165.743237,0,1.10292
2014-01-07,06,0.077962,191.750866,0,0.94326
2014-01-07,07,1.064318,203.146319,0.005696,1.36314
2014-01-07,08,44.77662,200.821172,0.854998,1.8018
2014-01-07,09,149.932221,172.855866,3.174742,0.631984
2014-01-07,10,243.792017,153.639533,5.395507,0.10536
2014-01-07,11,281.171241,145.30942,4.515452,0.34314
2014-01-07,12,297.043181,151.32573,2.808156,1.443924
2014-01-07,13,244.98159,154.66694,2.293223,3.38934
2014-01-07,14,178.457075,153.377251,1.766051,5.631772
2014-01-07,15,108.325994,140.309633,1.142044,5.687948
2014-01-07,16,38.757493,128.580966,0.277538,4.191516
2014-01-07,17,1.812906,122.776343,0.008462,2.581852
2014-01-07,18,0.055459,125.527542,0,5.19204
2014-01-07,19,0.052109,108.261476,0,5.610188
2014-01-07,20,0,118.97008,0,4.815408
2014-01-07,21,0,106.534047,0,6.865232
2014-01-07,22,0,90.837965,0,5.22502
2014-01-07,23,0,96.343526,0,2.922476
2014-01-08,00,0,84.671536,0,3.56248
2014-01-08,01,0,71.822043,0,9.434732
2014-01-08,02,0,72.515863,0,10.50408
2014-01-08,03,0,75.737237,0,15.130136
2014-01-08,04,0,103.421824,0,24.947972
2014-01-08,05,0,118.132678,0,50.585944
2014-01-08,06,0.083866,96.447312,0,60.895988
2014-01-08,07,0.068228,56.180729,0,68.166604
2014-01-08,08,2.742802,38.977776,0.000328,79.76878
2014-01-08,09,15.951788,40.210171,0.031843,80.877008
2014-01-08,10,36.266199,71.005049,0.095861,82.56152
2014-01-08,11,56.113764,90.856366,0.185912,88.986036
2014-01-08,12,81.217231,106.702218,0.470248,94.695076
2014-01-08,13,101.75038,108.0671,0.672412,95.295308
2014-01-08,14,115.955815,113.888489,0.544522,96.12998
2014-01-08,15,113.403237,122.883785,0.382642,93.0248
2014-01-08,16,50.511128,129.445812,0.137902,95.077108
2014-01-08,17,3.128895,154.779523,0.019302,98.60244
2014-01-08,18,0.030902,188.242669,0,96.770888
2014-01-08,19,0.009552,211.631009,0,99.016384
2014-01-08,20,0,241.388648,0,97.682408
2014-01-08,21,0,280.793516,0,92.786484
2014-01-08,22,0,289.240049,0,89.689908
2014-01-08,23,0,301.430075,0,85.755908
2014-01-09,00,0,315.882189,0,94.078844
2014-01-09,01,0,289.206389,0,94.822648
2014-01-09,02,0,245.617857,0,92.03852
2014-01-09,03,0,227.146349,0,91.627776
2014-01-09,04,0,208.256187,0,82.762504
2014-01-09,05,0,194.650851,0,82.211208
2014-01-09,06,0.077232,195.351115,0,72.176024
2014-01-09,07,0.866051,208.598809,0,68.113636
2014-01-09,08,58.275957,217.107259,0.080728,83.55974
2014-01-09,09,233.238684,213.836963,0.812405,92.62704
2014-01-09,10,368.09337,199.967632,1.492663,94.273756
2014-01-09,11,440.898183,205.395141,1.925709,95.270244
2014-01-09,12,463.920928,219.011311,1.838108,91.87418
2014-01-09,13,442.7138,207.71798,1.953657,95.33244
2014-01-09,14,402.723454,199.395969,1.851285,95.252776
2014-01-09,15,304.23411,208.038245,1.179603,92.501732
2014-01-09,16,105.30821,218.350628,0.385037,93.799244
2014-01-09,17,4.489211,240.393849,0.016063,92.40812
2014-01-09,18,0.052195,265.851191,0,91.529576
2014-01-09,19,0.052022,269.406486,0,90.932172
2014-01-09,20,0,263.304196,0,80.352552
2014-01-09,21,0,234.48884,0,75.869196
2014-01-09,22,0,237.184335,0,73.885464
2014-01-09,23,0,225.300869,0,71.916164
2014-01-10,00,0,223.620507,0,66.765028
2014-01-10,01,0,225.095112,0,54.88778
2014-01-10,02,0,255.006342,0,39.72248
2014-01-10,03,0,249.658947,0,36.561464
2014-01-10,04,0,259.908106,0,33.642748
2014-01-10,05,0,241.47442,0,31.579936
2014-01-10,06,0.080122,243.647555,0,26.619132
2014-01-10,07,0.808784,254.311407,0,17.900568
2014-01-10,08,45.972146,227.382701,0.192998,12.461124
2014-01-10,09,200.482301,196.426932,1.825818,12.667712
2014-01-10,10,340.079294,181.788984,3.8721,9.463888
2014-01-10,11,387.588834,194.544811,3.175682,9.348964
2014-01-10,12,373.574538,195.082023,4.330255,7.88168
2014-01-10,13,325.764883,216.390112,3.869431,8.006736
2014-01-10,14,244.18342,221.892154,3.175056,9.956336
2014-01-10,15,153.938322,240.871448,1.260679,4.983076
2014-01-10,16,49.503279,234.080015,0.589137,2.105964
2014-01-10,17,1.794848,210.235788,0.042216,2.402252
2014-01-10,18,0.04248,226.863679,0,0.583104
2014-01-10,19,0.046915,215.112029,0,2.580768
2014-01-10,20,0,215.027906,0,4.162784
2014-01-10,21,0,234.698911,0,9.642572
2014-01-10,22,0,236.607381,0,10.015032
2014-01-10,23,0,247.282412,0,10.894048
2014-01-11,00,0,250.30335,0,9.744744
2014-01-11,01,0,258.425631,0,12.801792
2014-01-11,02,0,244.976858,0,17.081768
2014-01-11,03,0,241.211905,0,19.058868
2014-01-11,04,0,241.673751,0,25.824312
2014-01-11,05,0,236.12481,0,36.770068
2014-01-11,06,0.084355,223.724249,0,49.885564
2014-01-11,07,0.838643,211.80446,0.002556,49.441564
2014-01-11,08,42.783927,177.192413,0.728051,41.420164
2014-01-11,09,163.335712,163.555642,3.022141,33.1896
2014-01-11,10,285.25743,158.88417,5.901324,33.032228
2014-01-11,11,341.969638,170.313835,6.958204,28.370012
2014-01-11,12,337.320355,200.205041,6.123536,27.510028
2014-01-11,13,319.640269,197.362973,5.343136,27.769116
2014-01-11,14,273.804844,200.268799,5.436536,22.843012
2014-01-11,15,160.499356,198.274669,2.966741,19.151796
2014-01-11,16,58.411525,183.041673,1.139941,19.77554
2014-01-11,17,4.080301,166.187456,0.069342,17.480532
2014-01-11,18,0.04369,157.618768,0,9.173976
2014-01-11,19,0.051706,162.394868,0,12.299364
2014-01-11,20,0,170.507362,0,11.715328
2014-01-11,21,0,196.035914,0,12.809544
2014-01-11,22,0,207.3528,0,13.257448
2014-01-11,23,0,207.522195,0,14.617956
2014-01-12,00,0,209.801278,0,16.9261
2014-01-12,01,0,192.211718,0,13.769056
2014-01-12,02,0,206.575861,0,14.280804
2014-01-12,03,0,210.776946,0,17.233968
2014-01-12,04,0,197.864064,0,17.391812
2014-01-12,05,0,201.993606,0,17.455704
2014-01-12,06,0.08231,214.371803,0,19.307212
2014-01-12,07,0.342468,215.584417,0.00004,14.908984
2014-01-12,08,26.786338,219.568943,0.306769,15.632164
2014-01-12,09,89.230338,230.641301,1.185009,17.8349
2014-01-12,10,154.623058,230.027423,2.236322,21.049416
2014-01-12,11,226.396442,232.675209,3.000183,27.026264
2014-01-12,12,256.205962,262.900996,4.697424,41.374404
2014-01-12,13,241.150917,281.140729,4.620503,45.72994
2014-01-12,14,211.845203,299.990237,2.661068,41.742992
2014-01-12,15,135.537087,311.200605,1.525984,43.98014
2014-01-12,16,49.646382,281.375988,0.395709,51.773448
2014-01-12,17,3.159518,244.09813,0.011899,58.181412
2014-01-12,18,0.040272,213.685177,0,58.358848
2014-01-12,19,0.057178,191.830586,0,61.473688
2014-01-12,20,0,181.665159,0,65.367192
2014-01-12,21,0,149.682879,0,58.273452
2014-01-12,22,0,132.642649,0,42.095656
2014-01-12,23,0,138.978826,0,34.267652
2014-01-13,00,0,125.902436,0,40.047936
2014-01-13,01,0,125.202176,0,74.412788
2014-01-13,02,0,145.246104,0,88.0892
2014-01-13,03,0,161.227854,0,85.114464
2014-01-13,04,0,189.989175,0,81.347144
2014-01-13,05,0,196.083681,0,77.409112
2014-01-13,06,0.081984,190.230951,0,80.235312
2014-01-13,07,1.014894,193.299234,0.002843,89.816552
2014-01-13,08,65.447972,182.36605,0.823054,85.312176
2014-01-13,09,257.750392,164.966621,2.416964,87.166704
2014-01-13,10,409.01166,133.637939,4.307542,83.549036
2014-01-13,11,478.08394,99.458789,6.899589,75.176772
2014-01-13,12,501.125504,71.722613,8.295381,63.518004
2014-01-13,13,488.706584,48.865023,6.958312,64.993784
2014-01-13,14,441.749403,47.35317,5.489041,66.071
2014-01-13,15,331.706779,38.43459,5.035418,67.28574
2014-01-13,16,124.786258,33.222863,2.106003,55.22356
2014-01-13,17,6.628829,36.297198,0.15326,33.328916
2014-01-13,18,0.042547,50.782411,0,23.720376
2014-01-13,19,0.045427,57.20513,0,25.295608
2014-01-13,20,0,69.72701,0,23.451448
2014-01-13,21,0,82.968298,0,29.916848
2014-01-13,22,0,88.345356,0,33.444012
2014-01-13,23,0,101.256623,0,38.509
2014-01-14,00,0,118.605662,0,41.886012
2014-01-14,01,0,117.321362,0,39.217336
2014-01-14,02,0,119.486302,0,35.368968
2014-01-14,03,0,126.04321,0,36.24234
2014-01-14,04,0,122.537306,0,34.57578
2014-01-14,05,0,117.308178,0,41.64222
2014-01-14,06,0.072182,123.813231,0,38.668476
2014-01-14,07,0.717334,102.960063,0.001724,34.992584
2014-01-14,08,61.438668,72.754326,1.069365,35.125384
2014-01-14,09,244.828493,41.425744,4.041709,36.014612
2014-01-14,10,380.810423,20.387677,6.806291,36.643116
2014-01-14,11,446.400104,18.984556,7.33141,39.990656
2014-01-14,12,469.821904,21.682565,7.973538,47.301328
2014-01-14,13,455.87263,29.7152,7.462588,46.464884
2014-01-14,14,406.068053,37.143104,7.49674,48.744488
2014-01-14,15,293.62666,47.969577,4.561989,54.79182
2014-01-14,16,108.175662,54.43407,1.705543,51.999804
2014-01-14,17,6.618963,62.408463,0.103024,48.569808
2014-01-14,18,0.034119,65.049128,0,51.427904
2014-01-14,19,0.032083,70.578715,0,51.008864
2014-01-14,20,0,74.370386,0,45.809924
2014-01-14,21,0,118.706134,0,46.815944
2014-01-14,22,0,113.406297,0,53.949356
2014-01-14,23,0,105.035448,0,53.815172
2014-01-15,00,0,116.705263,0,56.596788
2014-01-15,01,0,122.928629,0,62.781832
2014-01-15,02,0,110.806381,0,66.081744
2014-01-15,03,0,109.504199,0,62.752532
2014-01-15,04,0,102.096426,0,54.586136
2014-01-15,05,0,111.135186,0,63.081364
2014-01-15,06,0.070714,107.662803,0,60.7247
2014-01-15,07,0.891901,101.736429,0.003224,53.700048
2014-01-15,08,57.62861,87.022601,0.458923,54.149044
2014-01-15,09,234.504215,59.736694,2.467712,54.337988
2014-01-15,10,373.413221,44.969386,4.153561,53.442152
2014-01-15,11,435.090021,53.111248,5.072578,50.888364
2014-01-15,12,446.323504,62.987621,6.960663,54.170896
2014-01-15,13,437.573019,71.626928,6.625686,60.276948
2014-01-15,14,391.661696,101.785933,5.637897,65.607824
2014-01-15,15,286.154989,127.553389,3.670943,67.862232
2014-01-15,16,109.011242,159.831075,1.551384,58.858972
2014-01-15,17,7.298504,172.599218,0.104114,51.597376
2014-01-15,18,0.057398,201.915012,0,57.840584
2014-01-15,19,0.043834,205.830992,0,47.158824
2014-01-15,20,0,189.973881,0,40.445428
2014-01-15,21,0,177.357302,0,45.31696
2014-01-15,22,0,149.340088,0,45.399916
2014-01-15,23,0,116.425345,0,27.762776
2014-01-16,00,0,106.567534,0,25.76482
2014-01-16,01,0,97.057347,0,20.492508
2014-01-16,02,0,97.154726,0,19.629088
2014-01-16,03,0,103.657121,0,24.531728
2014-01-16,04,0,99.794589,0,35.7508
2014-01-16,05,0,79.982192,0,33.863248
2014-01-16,06,0.088176,65.26895,0,40.147984
2014-01-16,07,0.86016,83.49795,0.008316,45.573296
2014-01-16,08,47.663321,105.527422,0.578116,37.596644
2014-01-16,09,176.744312,100.710405,2.703744,41.944672
2014-01-16,10,277.497677,86.362666,6.008248,41.741484
2014-01-16,11,352.168291,61.476534,6.649363,39.952328
2014-01-16,12,382.212064,69.164902,5.474552,46.057572
2014-01-16,13,372.165228,56.887237,4.795119,49.626504
2014-01-16,14,308.044318,46.147452,5.304197,51.125916
2014-01-16,15,200.419895,61.329979,4.346005,42.97132
2014-01-16,16,69.346058,57.200569,1.625615,48.612996
2014-01-16,17,5.912141,69.597274,0.098396,46.169896
2014-01-16,18,0.054326,64.645165,0,35.757408
2014-01-16,19,0.024019,81.768719,0,36.408068
2014-01-16,20,0,97.55818,0,28.240424
2014-01-16,21,0,102.979415,0,30.431264
2014-01-16,22,0,89.685139,0,32.185376
2014-01-16,23,0,101.262614,0,32.712924
2014-01-17,00,0,86.520906,0,32.227896
2014-01-17,01,0,74.154026,0,31.981684
2014-01-17,02,0,79.325088,0,46.612284
2014-01-17,03,0,72.186175,0,62.084012
2014-01-17,04,0,65.818795,0,60.54862
2014-01-17,05,0,75.762806,0,44.330676
2014-01-17,06,0.064474,66.771987,0,34.219068
2014-01-17,07,0.564798,53.856727,0.007717,26.655564
2014-01-17,08,36.66119,45.442458,0.836759,14.875792
2014-01-17,09,140.362,29.548417,3.275002,13.2097
2014-01-17,10,253.871137,16.419712,4.860342,13.618568
2014-01-17,11,327.099345,20.202722,6.316006,10.959956
2014-01-17,12,358.538511,24.372186,6.464472,14.931176
2014-01-17,13,329.843695,27.712011,5.918873,12.228656
2014-01-17,14,270.703313,18.725097,5.348507,12.050164
2014-01-17,15,160.943127,12.403383,4.241891,14.26224
2014-01-17,16,55.460437,21.617786,1.65082,14.167648
2014-01-17,17,4.872491,32.381705,0.131418,18.659032
2014-01-17,18,0.038602,48.157313,0,8.811524
2014-01-17,19,0.04105,63.663832,0,1.401252
2014-01-17,20,0,87.607681,0,2.171192
2014-01-17,21,0,113.942915,0,5.09764
2014-01-17,22,0,139.473748,0,6.279532
2014-01-17,23,0,163.818649,0,7.223576
2014-01-18,00,0,190.682958,0,25.76128
2014-01-18,01,0,217.733307,0,31.931176
2014-01-18,02,0,233.766483,0,39.427724
2014-01-18,03,0,237.232179,0,51.74082
2014-01-18,04,0,237.844778,0,49.670224
2014-01-18,05,0,239.40509,0,44.709976
2014-01-18,06,0.075053,222.611853,0,42.743672
2014-01-18,07,0.433517,250.992999,0.000396,51.955656
2014-01-18,08,28.77212,301.838959,0.329191,46.14456
2014-01-18,09,120.657142,315.911865,0.778904,47.007724
2014-01-18,10,213.570193,321.872541,2.502741,63.170612
2014-01-18,11,276.316629,315.840212,2.755474,71.268484
2014-01-18,12,304.165659,283.228868,2.119318,81.029052
2014-01-18,13,304.076957,261.859955,1.6242,83.0068
2014-01-18,14,266.965182,228.980991,1.562567,77.644372
2014-01-18,15,206.678776,214.818696,0.948489,83.004424
2014-01-18,16,92.854246,201.340623,0.343664,88.408076
2014-01-18,17,7.519971,169.31395,0.037344,91.995324
2014-01-18,18,0.03696,167.970622,0,85.086252
2014-01-18,19,0.037814,153.029088,0,82.956224
2014-01-18,20,0,158.424296,0,80.940088
2014-01-18,21,0,157.290975,0,88.402632
2014-01-18,22,0,139.699165,0,88.456504
2014-01-18,23,0,121.387951,0,93.540888
2014-01-19,00,0,106.804263,0,78.629476
2014-01-19,01,0,104.624679,0,51.108864
2014-01-19,02,0,91.702671,0,43.461736
2014-01-19,03,0,58.317224,0,38.427484
2014-01-19,04,0,41.573461,0,35.944056
2014-01-19,05,0,40.736511,0,27.110108
2014-01-19,06,0.099667,58.627573,0,24.055508
2014-01-19,07,1.460758,52.544853,0.016046,17.791492
2014-01-19,08,74.127145,45.785637,1.408775,16.434064
2014-01-19,09,274.128023,30.025094,4.371619,16.469656
2014-01-19,10,416.479272,11.958299,7.084872,14.301404
2014-01-19,11,477.226416,1.866499,8.375243,5.985036
2014-01-19,12,491.995372,5.468298,8.2153,2.982048
2014-01-19,13,461.355326,19.037768,7.476356,2.292564
2014-01-19,14,375.637548,12.020122,5.984227,1.908972
2014-01-19,15,251.957243,18.319912,3.700327,0.342288
2014-01-19,16,100.419534,26.613375,1.885911,0.014056
2014-01-19,17,9.534721,22.523162,0.20296,0.161768
2014-01-19,18,0.046416,44.409219,0,0.41162
2014-01-19,19,0.040598,77.812503,0,3.98212
2014-01-19,20,0,115.046733,0,6.687664
2014-01-19,21,0,131.071531,0,4.6456
2014-01-19,22,0,157.284334,0,4.27946
2014-01-19,23,0,168.221721,0,6.585352
2014-01-20,00,0,176.193503,0,14.203868
2014-01-20,01,0,181.429205,0,22.680804
2014-01-20,02,0,165.485362,0,19.167876
2014-01-20,03,0,143.796093,0,19.151232
2014-01-20,04,0,128.212183,0,24.875552
2014-01-20,05,0,121.325196,0,26.652892
2014-01-20,06,0.075581,112.242143,0,29.682124
2014-01-20,07,0.098982,112.053772,0,36.722656
2014-01-20,08,5.039676,109.220058,0.290243,25.555072
2014-01-20,09,28.753409,108.84102,0.824109,27.77306
2014-01-20,10,101.156655,125.486888,1.447746,42.534676
2014-01-20,11,179.144315,142.732621,1.206456,52.964048
2014-01-20,12,240.655955,185.015202,2.864581,57.09188
2014-01-20,13,246.25214,197.800985,4.579483,72.719776
2014-01-20,14,188.88232,192.631202,4.631992,71.921124
2014-01-20,15,97.821431,216.431982,2.171902,62.540248
2014-01-20,16,41.285454,198.944701,0.477083,54.69078
2014-01-20,17,3.774891,189.102475,0.011631,65.774384
2014-01-20,18,0.065366,191.670079,0,75.45704
2014-01-20,19,0.033734,161.480745,0,68.222852
2014-01-20,20,0,153.594767,0,70.726396
2014-01-20,21,0,183.39573,0,75.509984
2014-01-20,22,0,205.714228,0,70.364048
2014-01-20,23,0,251.766838,0,69.731832
2014-01-21,00,0,267.95292,0,49.156776
2014-01-21,01,0,299.97404,0,56.919284
2014-01-21,02,0,284.791805,0,60.829032
2014-01-21,03,0,277.07842,0,58.752956
2014-01-21,04,0,267.085306,0,52.237144
2014-01-21,05,0,237.597893,0,51.067896
2014-01-21,06,0.080554,223.159896,0,61.206232
2014-01-21,07,0.385372,208.453916,0.000156,65.234316
2014-01-21,08,14.267501,191.245415,0.128283,67.040612
2014-01-21,09,59.124228,150.365718,1.11566,73.898176
2014-01-21,10,121.732565,129.666662,2.214192,78.473568
2014-01-21,11,182.577003,145.288583,2.510204,85.874324
2014-01-21,12,213.390722,144.044088,2.847869,86.651928
2014-01-21,13,228.16929,150.428331,2.5881,85.659508
2014-01-21,14,176.353018,125.331239,1.737344,79.316612
2014-01-21,15,127.149852,116.473215,1.479109,84.137156
2014-01-21,16,49.331957,104.154995,0.53631,89.55156
2014-01-21,17,4.13079,101.365781,0.079482,88.824452
2014-01-21,18,0.06383,92.524977,0,94.126792
2014-01-21,19,0.050621,88.108529,0,92.995212
2014-01-21,20,0,78.999975,0,94.369964
2014-01-21,21,0,82.673028,0,96.936372
2014-01-21,22,0,84.950756,0,96.556848
2014-01-21,23,0,118.689801,0,95.332728
2014-01-22,00,0,129.57576,0,94.046024
2014-01-22,01,0,131.520715,0,91.035516
2014-01-22,02,0,118.821993,0,87.809696
2014-01-22,03,0,125.023046,0,80.184392
2014-01-22,04,0,137.419679,0,71.497264
2014-01-22,05,0,136.862724,0,50.730588
2014-01-22,06,0.089491,127.154937,0,41.190396
2014-01-22,07,1.093335,136.562868,0.00018,35.238024
2014-01-22,08,51.758874,149.38046,0.124611,33.34152
2014-01-22,09,206.353047,162.096508,0.601228,28.332836
2014-01-22,10,339.097422,161.286369,1.823873,34.350016
2014-01-22,11,415.781848,158.050959,4.840902,41.705828
2014-01-22,12,448.409214,177.626043,6.669528,54.372388
2014-01-22,13,434.697697,210.14358,6.483462,60.690396
2014-01-22,14,390.901132,199.76861,5.974186,60.475908
2014-01-22,15,306.859532,175.411193,4.066919,54.79674
2014-01-22,16,143.991783,193.318684,1.250923,38.469712
2014-01-22,17,13.747287,190.950509,0.112303,29.081584
2014-01-22,18,0.06959,204.012398,0,22.944568
2014-01-22,19,0.037939,197.443005,0,27.536344
2014-01-22,20,0,192.175843,0,28.805616
2014-01-22,21,0,160.958615,0,23.69814
2014-01-22,22,0,129.832117,0,28.569184
2014-01-22,23,0,94.618288,0,28.926712
2014-01-23,00,0,62.044458,0,30.16776
2014-01-23,01,0,69.255041,0,30.654776
