일시,기온,풍향,풍속,습도
2020-03-01 09:00:00,12.738333333333332,83.96333333333332,4.623333333333334,81.305
2020-03-01 10:00:00,12.695,86.605,3.8483333333333327,82.21166666666667
2020-03-01 11:00:00,12.563333333333333,85.66666666666667,4.430000000000001,85.85000000000001
2020-03-01 12:00:00,12.333333333333334,88.82333333333334,4.243333333333333,91.30166666666666
2020-03-01 13:00:00,12.501666666666667,90.44666666666667,3.9450000000000003,89.77499999999999
2020-03-01 14:00:00,12.56,89.49000000000001,4.098333333333334,89.25166666666667
2020-03-01 15:00:00,12.423333333333332,74.71333333333334,4.613333333333333,89.19166666666666
2020-03-01 16:00:00,12.179999999999998,52.326666666666675,4.968333333333333,91.06333333333333
2020-03-01 17:00:00,11.899999999999999,38.06166666666667,4.101666666666667,91.21499999999999
2020-03-01 18:00:00,11.151666666666666,43.89333333333334,3.84,88.44000000000001
2020-03-01 19:00:00,10.353333333333333,41.458333333333336,4.391666666666667,90.02333333333333
2020-03-01 20:00:00,9.413333333333334,43.91,4.2299999999999995,91.51666666666665
2020-03-01 21:00:00,9.21,47.24333333333334,3.8383333333333343,88.65833333333335
2020-03-01 22:00:00,9.06,42.75833333333333,3.885,82.96
2020-03-01 23:00:00,9.743333333333334,40.99333333333333,3.4133333333333327,71.41166666666666
2020-03-02 00:00:00,9.161666666666667,41.031666666666666,3.3350000000000004,72.95333333333333
2020-03-02 01:00:00,8.546666666666667,38.57333333333333,2.651666666666667,76.26833333333333
2020-03-02 02:00:00,8.640000000000002,41.15833333333333,2.9250000000000003,74.75
2020-03-02 03:00:00,8.768333333333334,48.23333333333333,3.27,72.60666666666667
2020-03-02 04:00:00,8.643333333333333,44.543333333333344,3.736666666666667,72.77
2020-03-02 05:00:00,8.268333333333333,40.589999999999996,4.1433333333333335,68.22666666666667
2020-03-02 06:00:00,7.968333333333333,39.584999999999994,4.6083333333333325,68.96833333333333
2020-03-02 07:00:00,7.9366666666666665,39.49333333333333,4.076666666666667,65.63000000000001
2020-03-02 08:00:00,7.536666666666668,41.906666666666666,3.86,63.84
2020-03-02 09:00:00,7.68,39.41833333333333,4.278333333333333,61.300000000000004
2020-03-02 10:00:00,8.061666666666667,38.818333333333335,4.573333333333333,59.775
2020-03-02 11:00:00,8.376666666666667,40.92,3.7433333333333327,61.13
2020-03-02 12:00:00,8.291666666666666,39.99333333333333,3.411666666666667,62.098333333333336
2020-03-02 13:00:00,8.225,39.54666666666667,3.4883333333333333,62.50666666666667
2020-03-02 14:00:00,8.38,39.03666666666667,3.378333333333334,60.10999999999999
2020-03-02 15:00:00,8.695,38.38333333333333,2.97,58.965
2020-03-02 16:00:00,9.068333333333333,41.01166666666666,2.401666666666667,57.71666666666667
2020-03-02 17:00:00,8.903333333333332,41.46833333333334,2.465,59.85833333333333
2020-03-02 18:00:00,8.223333333333334,40.40166666666667,2.7166666666666663,62.43
2020-03-02 19:00:00,7.596666666666667,39.336666666666666,2.7416666666666667,62.446666666666665
2020-03-02 20:00:00,7.414999999999999,40.79333333333333,2.7833333333333337,61.531666666666666
2020-03-02 21:00:00,7.399999999999999,45.538333333333334,3.2650000000000006,62.650000000000006
2020-03-02 22:00:00,5.536666666666666,116.41833333333334,1.54,71.42999999999999
2020-03-02 23:00:00,5.305000000000001,122.105,2.361666666666667,72.20166666666667
2020-03-03 00:00:00,5.47,123.89166666666665,2.356666666666667,72.69
2020-03-03 01:00:00,5.671666666666667,158.14666666666668,1.4683333333333335,72.925
2020-03-03 02:00:00,5.551666666666667,143.90333333333334,1.0333333333333332,77.70333333333333
2020-03-03 03:00:00,6.19,164.02999999999997,1.6183333333333332,75.82166666666667
2020-03-03 04:00:00,6.376666666666666,140.95333333333335,1.2866666666666666,76.90833333333333
2020-03-03 05:00:00,6.351666666666667,144.46499999999997,1.1583333333333332,75.78500000000001
2020-03-03 06:00:00,6.055,94.36666666666666,0.8016666666666666,78.07666666666667
2020-03-03 07:00:00,6.9750000000000005,135.24999999999997,1.3466666666666667,72.51833333333333
2020-03-03 08:00:00,7.051666666666667,147.44,0.8066666666666666,76.38333333333334
2020-03-03 09:00:00,8.2,176.16166666666666,1.2433333333333334,74.425
2020-03-03 10:00:00,10.466666666666667,72.735,0.7916666666666665,68.46833333333333
2020-03-03 11:00:00,11.713333333333333,69.05833333333334,1.1316666666666666,69.74166666666666
2020-03-03 12:00:00,11.97,41.901666666666664,2.5383333333333336,73.81333333333333
2020-03-03 13:00:00,11.976666666666667,45.73666666666667,2.1683333333333334,75.05166666666666
2020-03-03 14:00:00,12.336666666666666,47.91833333333333,1.691666666666667,74.91166666666668
2020-03-03 15:00:00,12.421666666666665,287.2366666666666,2.1733333333333333,74.68
2020-03-03 16:00:00,12.761666666666665,309.5083333333333,3.3133333333333326,74.90333333333332
2020-03-03 17:00:00,11.719999999999999,332.79833333333335,7.483333333333333,82.26833333333333
2020-03-03 18:00:00,11.286666666666667,103.27666666666666,4.733333333333333,84.58666666666666
2020-03-03 19:00:00,11.851666666666667,318.59,5.446666666666666,83.75166666666667
2020-03-03 20:00:00,11.565000000000003,237.74999999999997,3.1616666666666666,83.94
2020-03-03 21:00:00,10.756666666666668,188.23000000000002,2.1816666666666666,87.02166666666666
2020-03-03 22:00:00,10.851666666666667,193.6966666666667,1.663333333333333,86.33666666666666
2020-03-03 23:00:00,11.169814814999997,120.20666666666666,2.335,84.95277777833334
2020-03-04 00:00:00,10.478333333333333,46.008333333333326,3.1649999999999996,85.61166666666666
2020-03-04 01:00:00,10.024999999999999,44.31666666666666,2.661666666666667,85.48333333333335
2020-03-04 02:00:00,9.831666666666669,38.656666666666666,2.6516666666666664,84.295
2020-03-04 03:00:00,9.441666666666666,38.343333333333334,2.4483333333333337,82.55333333333333
