일시,기온,풍향,풍속,습도
2020-03-01 09:00:00,12.83,267.5383333333333,3.241666666666667,69.74833333333333
2020-03-01 10:00:00,13.048333333333334,278.26666666666665,2.8149999999999995,67.68833333333333
2020-03-01 11:00:00,13.209999999999999,270.77833333333336,2.9499999999999997,70.40833333333333
2020-03-01 12:00:00,13.191666666666668,262.6566666666667,2.568333333333333,74.34
2020-03-01 13:00:00,13.686666666666667,283.78666666666663,2.5516666666666667,69.64500000000001
2020-03-01 14:00:00,13.573333333333332,275.9833333333333,2.9283333333333332,70.99499999999999
2020-03-01 15:00:00,12.866666666666667,271.37333333333333,2.341666666666667,76.615
2020-03-01 16:00:00,13.075000000000001,253.05499999999998,2.2566666666666664,74.295
2020-03-01 17:00:00,12.298333333333332,224.6,1.965,83.13833333333334
2020-03-01 18:00:00,12.175000000000002,230.40666666666667,2.1216666666666666,85.46999999999998
2020-03-01 19:00:00,12.066666666666668,219.9916666666667,2.0616666666666665,83.84333333333333
2020-03-01 20:00:00,11.358333333333334,184.51333333333332,2.0866666666666664,84.235
2020-03-01 21:00:00,9.586666666666668,255.83666666666662,3.7383333333333337,83.98666666666666
2020-03-01 22:00:00,8.888333333333334,274.9216666666667,3.9833333333333325,82.36666666666666
2020-03-01 23:00:00,8.38,268.55333333333334,3.931666666666666,81.58333333333333
2020-03-02 00:00:00,8.216666666666667,259.78333333333336,4.2683333333333335,74.55833333333332
2020-03-02 01:00:00,8.028333333333334,220.79333333333332,3.9933333333333327,69.975
2020-03-02 02:00:00,7.541666666666667,222.06833333333336,3.283333333333333,70.21166666666667
2020-03-02 03:00:00,7.668333333333333,226.15833333333333,3.5016666666666665,71.37166666666667
2020-03-02 04:00:00,7.706666666666667,218.59666666666666,3.0749999999999997,70.06833333333334
2020-03-02 05:00:00,7.551666666666667,229.50833333333335,2.9083333333333337,66.39166666666667
2020-03-02 06:00:00,6.821666666666666,225.15333333333334,3.2983333333333333,64.43166666666667
2020-03-02 07:00:00,6.913333333333333,187.8516666666667,2.0799999999999996,66.48666666666666
2020-03-02 08:00:00,6.609999999999999,229.7733333333333,2.9249999999999994,60.973333333333336
2020-03-02 09:00:00,6.815,249.06000000000003,2.9316666666666666,58.99166666666667
2020-03-02 10:00:00,7.760000000000001,262.6366666666667,3.475,53.14666666666667
2020-03-02 11:00:00,8.220416666666667,256.6270833333333,3.5700000000000003,53.4375
2020-03-02 12:00:00,8.606666666666667,238.48166666666668,3.7466666666666675,52.62166666666667
2020-03-02 13:00:00,8.953333333333335,255.285,4.114999999999999,51.211666666666666
2020-03-02 14:00:00,9.476666666666668,257.7833333333333,3.8266666666666667,48.830000000000005
2020-03-02 15:00:00,9.478333333333333,273.985,3.9250000000000007,47.126666666666665
2020-03-02 16:00:00,9.258333333333333,271.855,3.6966666666666668,45.75833333333333
2020-03-02 17:00:00,8.841666666666667,244.67166666666665,4.068333333333333,47.88666666666666
2020-03-02 18:00:00,8.065,247.24333333333334,3.57,54.36333333333334
2020-03-02 19:00:00,6.96,271.06166666666667,3.068333333333333,58.633333333333326
2020-03-02 20:00:00,6.3933333333333335,284.47999999999996,3.856666666666667,58.97
2020-03-02 21:00:00,6.173333333333333,292.4266666666667,3.5800000000000005,60.971666666666664
2020-03-02 22:00:00,5.618333333333333,81.38833333333334,2.1816666666666666,63.65833333333334
2020-03-02 23:00:00,5.388333333333333,277.68833333333333,2.9566666666666666,64.52999999999999
2020-03-03 00:00:00,5.011666666666667,300.85833333333335,2.4650000000000003,66.35499999999999
2020-03-03 01:00:00,5.173333333333333,274.18666666666667,1.7066666666666668,66.82166666666667
2020-03-03 02:00:00,5.148333333333334,305.26666666666665,2.203333333333333,68.02333333333333
2020-03-03 03:00:00,6.023333333333333,305.42,2.15,67.385
2020-03-03 04:00:00,6.928333333333334,278.0516666666667,1.68,65.47666666666666
2020-03-03 05:00:00,7.364999999999999,317.30833333333334,1.9816666666666667,67.62333333333333
2020-03-03 06:00:00,7.338333333333334,106.97333333333334,1.6283333333333336,70.77333333333334
2020-03-03 07:00:00,7.786666666666668,144.545,1.3949999999999998,72.25666666666667
2020-03-03 08:00:00,8.203333333333333,161.53833333333333,1.1266666666666667,72.78166666666665
2020-03-03 09:00:00,9.248333333333335,145.20166666666665,1.1433333333333333,72.00833333333333
2020-03-03 10:00:00,11.936666666666667,150.505,2.691666666666667,64.26333333333334
2020-03-03 11:00:00,13.005000000000003,206.30500000000004,3.9183333333333334,60.206666666666656
2020-03-03 12:00:00,13.249999999999998,290.0133333333333,3.766666666666667,58.824999999999996
2020-03-03 13:00:00,13.934583333333334,294.0570833333333,3.78,59.21875
2020-03-03 14:00:00,13.295,289.4783333333333,3.783333333333333,62.15166666666667
2020-03-03 15:00:00,13.028333333333336,287.39,3.34,61.59166666666667
2020-03-03 16:00:00,13.0,287.30833333333334,2.956666666666667,63.724999999999994
2020-03-03 17:00:00,12.761666666666665,278.4616666666667,2.3833333333333333,64.30166666666666
2020-03-03 18:00:00,12.493333333333332,262.105,2.1350000000000002,64.15166666666666
2020-03-03 19:00:00,12.354999999999999,263.29833333333335,2.0716666666666663,64.61333333333333
2020-03-03 20:00:00,12.315,271.05333333333334,1.8933333333333335,67.74333333333334
2020-03-03 21:00:00,12.341666666666669,252.87666666666664,2.4133333333333336,67.54833333333333
2020-03-03 22:00:00,12.383333333333333,265.40500000000003,2.136666666666667,68.40833333333333
2020-03-03 23:00:00,12.071666666666665,212.32333333333335,1.25,70.78
2020-03-04 00:00:00,11.148333333333333,192.035,1.305,78.41166666666668
2020-03-04 01:00:00,10.356666666666667,146.76500000000001,2.2583333333333333,82.26666666666667
2020-03-04 02:00:00,10.31,209.33666666666667,3.67,81.44333333333333
2020-03-04 03:00:00,9.74,287.49,3.9250000000000003,84.575
2020-03-04 04:00:00,9.178333333333335,289.3916666666667,3.6833333333333322,83.71666666666667
2020-03-04 05:00:00,8.766666666666666,205.23666666666668,2.731666666666667,81.67833333333333
2020-03-04 06:00:00,8.26,208.89499999999998,2.7183333333333337,80.42333333333333
2020-03-04 07:00:00,7.778333333333332,241.67999999999998,3.313333333333333,71.90666666666668
2020-03-04 08:00:00,7.546666666666666,266.90833333333336,4.488333333333333,62.09666666666667
2020-03-04 09:00:00,8.165,229.27666666666667,3.705,63.25333333333333
2020-03-04 10:00:00,8.841296296333333,262.9512963,4.244814814833333,61.70888888833334
2020-03-04 11:00:00,9.479999999999999,266.865,4.596666666666667,55.824999999999996
2020-03-04 12:00:00,9.666666666666666,239.62833333333333,4.845,52.72333333333333
2020-03-04 13:00:00,9.768333333333333,243.665,4.433333333333334,47.083333333333336
2020-03-04 14:00:00,9.979999999999999,284.0566666666667,5.676666666666667,46.87166666666667
2020-03-04 15:00:00,9.466666666666667,264.84666666666664,4.898333333333333,49.23333333333333
2020-03-04 16:00:00,8.271666666666667,270.25,4.338333333333334,52.435
2020-03-04 17:00:00,7.876666666666666,287.385,5.634999999999999,50.01333333333333
2020-03-04 18:00:00,6.838333333333332,290.87333333333333,5.471666666666667,49.17666666666667
2020-03-04 19:00:00,6.038333333333333,280.165,3.4933333333333327,51.035000000000004
2020-03-04 20:00:00,5.46,252.63333333333333,3.143333333333333,52.626666666666665
2020-03-04 21:00:00,5.043333333333333,247.99833333333333,3.1950000000000003,46.33833333333333
2020-03-04 22:00:00,4.786666666666666,242.12833333333333,2.91,45.708333333333336
2020-03-04 23:00:00,4.5200000000000005,241.1583333333333,3.186666666666666,45.699999999999996
2020-03-05 00:00:00,4.323333333333333,229.7166666666667,3.161666666666667,44.21333333333333
2020-03-05 01:00:00,4.26,265.16,3.2150000000000003,44.585
2020-03-05 02:00:00,4.2266666666666675,254.03,2.8049999999999997,43.703333333333326
2020-03-05 03:00:00,4.141666666666667,238.00833333333335,2.5883333333333334,48.36333333333334
2020-03-05 04:00:00,4.2716666666666665,216.89833333333334,2.3200000000000003,50.43333333333333
2020-03-05 05:00:00,4.148333333333333,247.0683333333333,2.3466666666666667,50.28666666666666
2020-03-05 06:00:00,3.8633333333333333,249.64166666666668,2.12,51.315
2020-03-05 07:00:00,3.231666666666667,197.06833333333336,1.9400000000000002,54.321666666666665
2020-03-05 08:00:00,3.1950000000000003,203.70666666666662,2.2666666666666666,58.166666666666664
2020-03-05 09:00:00,4.685,216.74666666666667,2.288333333333333,54.66666666666666
2020-03-05 10:00:00,5.795000000000001,243.09,3.215,52.36833333333333
2020-03-05 11:00:00,6.4433333333333325,260.65333333333336,4.258333333333334,49.155
2020-03-05 12:00:00,7.121666666666667,264.85999999999996,4.395,47.51333333333333
2020-03-05 13:00:00,7.733333333333333,244.6316666666667,4.0249999999999995,45.41333333333333
2020-03-05 14:00:00,8.041666666666666,248.93833333333336,4.543333333333333,44.940000000000005
2020-03-05 15:00:00,8.086666666666666,254.59166666666667,4.735,43.949999999999996
2020-03-05 16:00:00,7.949999999999999,259.83666666666664,4.305000000000001,43.078333333333326
2020-03-05 17:00:00,7.641666666666667,287.66833333333335,4.641666666666667,46.32833333333334
2020-03-05 18:00:00,7.0183333333333335,291.0116666666667,4.091666666666666,49.041666666666664
2020-03-05 19:00:00,5.823333333333333,300.9166666666667,3.6149999999999998,54.791666666666664
2020-03-05 20:00:00,5.1016666666666675,276.065,3.1616666666666666,57.470000000000006
2020-03-05 21:00:00,4.863333333333333,269.54,2.9933333333333336,57.473333333333336
2020-03-05 22:00:00,4.58,242.29000000000005,2.9150000000000005,57.895
2020-03-05 23:00:00,4.4799999999999995,301.6983333333333,3.0833333333333335,58.96666666666666
2020-03-06 00:00:00,4.385000000000001,284.78499999999997,3.428333333333334,59.76999999999999
2020-03-06 01:00:00,4.065,305.63666666666666,3.4433333333333334,61.42333333333334
2020-03-06 02:00:00,3.393333333333334,307.7433333333334,3.4749999999999996,66.53666666666666
2020-03-06 03:00:00,3.823333333333333,311.315,3.5283333333333338,65.24833333333333
2020-03-06 04:00:00,3.5616666666666674,308.8433333333333,3.3866666666666667,67.54666666666667
2020-03-06 05:00:00,3.8016666666666663,255.25999999999996,1.8583333333333334,69.24166666666666
2020-03-06 06:00:00,3.9183333333333334,232.52666666666664,1.0533333333333335,73.18166666666667
2020-03-06 07:00:00,3.375,241.03999999999996,0.9816666666666668,77.68833333333333
2020-03-06 08:00:00,3.9316666666666666,197.48333333333335,0.8233333333333334,77.32833333333333
2020-03-06 09:00:00,6.703333333333333,177.24666666666667,0.9049999999999999,67.78833333333334
2020-03-06 10:00:00,9.175,57.038333333333334,1.4466666666666665,59.94833333333333
2020-03-06 11:00:00,10.645,100.74666666666667,1.9383333333333335,58.10999999999999
2020-03-06 12:00:00,10.443333333333333,110.44666666666666,1.4799999999999998,60.77833333333333
2020-03-06 13:00:00,11.424999999999999,155.87166666666667,1.5933333333333335,59.376666666666665
2020-03-06 14:00:00,12.113333333333335,263.1533333333333,3.1666666666666665,53.84833333333333
2020-03-06 15:00:00,13.076666666666666,256.2,3.205,50.775
2020-03-06 16:00:00,12.568333333333333,264.295,3.2449999999999997,51.88666666666666
2020-03-06 17:00:00,12.115,271.60333333333335,3.163333333333334,52.76666666666666
2020-03-06 18:00:00,11.258333333333333,300.18666666666667,3.0,55.224999999999994
2020-03-06 19:00:00,9.62,311.27,2.0883333333333334,62.67666666666667
2020-03-06 20:00:00,8.24,326.54333333333335,1.8133333333333332,69.06833333333333
2020-03-06 21:00:00,7.951666666666665,69.49666666666667,2.1616666666666666,70.10666666666667
2020-03-06 22:00:00,7.971666666666667,89.33166666666666,2.0500000000000003,68.82499999999999
2020-03-06 23:00:00,8.141666666666666,314.73999999999995,2.3983333333333334,68.28833333333334
2020-03-07 00:00:00,8.701666666666668,282.15833333333336,2.5066666666666664,67.25
2020-03-07 01:00:00,9.078333333333333,186.14666666666665,2.2816666666666667,67.13333333333334
2020-03-07 02:00:00,9.156666666666666,29.19333333333333,2.228333333333333,68.82166666666667
2020-03-07 03:00:00,9.97,117.955,2.268333333333333,67.61833333333334
2020-03-07 04:00:00,10.284999999999998,162.80333333333334,1.7833333333333334,68.50166666666667
2020-03-07 05:00:00,9.24,77.92,0.5866666666666666,75.43166666666666
2020-03-07 06:00:00,8.901666666666666,73.83166666666666,0.7433333333333333,79.40499999999999
2020-03-07 07:00:00,9.076666666666666,59.06999999999999,1.0516666666666667,81.95666666666666
2020-03-07 08:00:00,9.183333333333332,56.211666666666666,1.5199999999999998,88.17
2020-03-07 09:00:00,9.198333333333332,62.26833333333334,1.7266666666666666,89.31833333333334
2020-03-07 10:00:00,9.751666666666667,280.09999999999997,1.8133333333333335,89.34666666666665
2020-03-07 11:00:00,10.465000000000002,198.83833333333334,2.075,91.29666666666667
2020-03-07 12:00:00,9.965000000000002,289.19,2.098333333333333,89.26833333333336
2020-03-07 13:00:00,10.036666666666667,255.46,1.8533333333333335,89.62666666666667
2020-03-07 14:00:00,10.068333333333332,279.37666666666667,1.905,90.60166666666667
2020-03-07 15:00:00,10.073333333333336,247.14499999999998,1.8233333333333335,91.84666666666665
2020-03-07 16:00:00,10.76,279.60833333333335,1.6783333333333335,91.80166666666666
2020-03-07 17:00:00,11.063333333333333,273.3833333333333,2.0833333333333335,92.13499999999999
2020-03-07 18:00:00,10.861666666666666,289.94666666666666,2.7916666666666665,92.56833333333333
2020-03-07 19:00:00,10.39,276.3483333333333,2.9083333333333337,92.39333333333333
2020-03-07 20:00:00,10.1,182.6783333333333,3.4283333333333332,91.18166666666667
2020-03-07 21:00:00,10.026666666666666,299.6066666666667,3.14,89.04166666666667
2020-03-07 22:00:00,10.031666666666666,269.915,2.6216666666666666,87.30666666666667
2020-03-07 23:00:00,9.935,224.86333333333334,1.7700000000000002,87.61333333333333
2020-03-08 00:00:00,9.983333333333334,238.43999999999997,2.018333333333333,86.68833333333333
2020-03-08 01:00:00,9.295,209.775,0.9816666666666668,87.735
2020-03-08 02:00:00,9.426666666666668,227.43166666666664,1.47,84.67999999999999
2020-03-08 03:00:00,8.381666666666666,202.85500000000002,1.045,85.855
2020-03-08 04:00:00,7.315,198.64499999999998,1.0733333333333333,89.24166666666666
2020-03-08 05:00:00,7.046666666666667,211.84500000000003,0.9900000000000001,88.51
2020-03-08 06:00:00,6.248333333333332,190.13833333333332,1.2683333333333333,90.50833333333334
2020-03-08 07:00:00,6.483333333333333,203.56000000000003,1.2866666666666666,88.16000000000001
