,일시,DSR,DSR_DQF1,강수량,기온,풍향,풍속,습도
3441,2020-07-23 04:00:00,0.0,0.0,0.0,24.441666666666663,99.80166666666666,3.715,91.80833333333332
3442,2020-07-23 05:00:00,0.0,0.0,0.0,24.615,106.62666666666668,4.875,91.89
3443,2020-07-23 06:00:00,0.0,0.0,0.0,24.606666666666666,103.71500000000002,4.29,91.87
3444,2020-07-23 07:00:00,105.4000015,1.0,0.0,25.0,112.20666666666666,4.369999999999999,91.805
3445,2020-07-23 08:00:00,186.3000031,1.0,0.5,25.25,125.32,5.663333333333333,91.92333333333332
3446,2020-07-23 09:00:00,321.1000061,1.0,0.0,25.031666666666663,129.16166666666666,6.4816666666666665,91.96666666666668
3447,2020-07-23 10:00:00,182.6999969,1.0,0.0,25.38166666666667,126.71333333333332,7.011666666666667,91.53333333333336
3448,2020-07-23 11:00:00,438.8999939,1.0,0.0,25.35833333333333,125.98166666666668,7.1866666666666665,90.07333333333334
3449,2020-07-23 12:00:00,241.1000061,1.0,0.0,25.49666666666667,125.10500000000002,7.163333333333334,88.50999999999999
3450,2020-07-23 13:00:00,181.3000031,1.0,0.0,25.081666666666667,128.32333333333335,6.838333333333334,89.07666666666667
3451,2020-07-23 14:00:00,260.2000122,1.0,0.0,24.79833333333333,128.91333333333333,7.226666666666667,90.71666666666664
3452,2020-07-23 15:00:00,361.5,1.0,0.0,24.186666666666667,142.45166666666665,7.391666666666667,90.665
3453,2020-07-23 16:00:00,256.7000122,1.0,0.0,24.676666666666662,164.30666666666667,7.96,89.17
3454,2020-07-23 17:00:00,100.5,1.0,0.0,24.67333333333333,174.90666666666667,7.753333333333334,89.78666666666668
3455,2020-07-23 18:00:00,258.3000183,1.0,0.5,24.69833333333333,181.00666666666663,7.991666666666667,89.56833333333333
3456,2020-07-23 19:00:00,0.0,0.0,6.5,24.450000000000003,196.91166666666663,7.288333333333334,90.12333333333332
3457,2020-07-23 20:00:00,0.0,0.0,0.0,23.21166666666667,227.695,7.008333333333333,89.07166666666667
3458,2020-07-23 21:00:00,0.0,0.0,0.0,23.225,222.09833333333333,6.968333333333334,86.13333333333334
3459,2020-07-23 22:00:00,0.0,0.0,0.0,23.293333333333333,226.24666666666667,7.07,83.27
3460,2020-07-23 23:00:00,0.0,0.0,0.0,23.206666666666663,235.22833333333327,9.093333333333332,80.635
3461,2020-07-24 00:00:00,0.0,0.0,0.0,22.848333333333333,242.1016666666667,10.111666666666666,79.73666666666666
3462,2020-07-24 01:00:00,0.0,0.0,0.0,22.71333333333333,243.01166666666663,9.72,81.17833333333334
3463,2020-07-24 02:00:00,0.0,0.0,0.0,22.545,247.34,8.988333333333333,81.80666666666667
3464,2020-07-24 03:00:00,0.0,0.0,0.0,22.39166666666667,249.64166666666665,9.003333333333334,82.28333333333333
3465,2020-07-24 04:00:00,0.0,0.0,0.0,22.13,244.94833333333332,8.338333333333333,82.86
3466,2020-07-24 05:00:00,0.0,0.0,0.0,22.205,229.98833333333332,6.633333333333333,83.45833333333333
3467,2020-07-24 06:00:00,0.0,0.0,0.0,22.23,228.00833333333333,6.15,82.79166666666667
3468,2020-07-24 07:00:00,176.9000092,1.0,0.0,22.31833333333333,234.29166666666663,8.174999999999999,80.89666666666666
3469,2020-07-24 08:00:00,341.6000061,1.0,0.0,22.165,243.07333333333332,9.8,79.36833333333334
3470,2020-07-24 09:00:00,666.7000122,1.0,0.0,21.94833333333333,246.2516666666667,8.901666666666666,80.58666666666667
3471,2020-07-24 10:00:00,749.6000366,1.0,0.5,22.223333333333333,247.57,9.406666666666666,79.31333333333335
3472,2020-07-24 11:00:00,702.9000244,1.0,0.0,22.905,251.64666666666665,9.48,74.285
3473,2020-07-24 12:00:00,817.9000244,1.0,0.0,22.430000000000003,250.51833333333332,8.938333333333333,76.88666666666666
3474,2020-07-24 13:00:00,326.1000061,1.0,0.0,22.451666666666668,250.55000000000004,8.82,76.69833333333332
3475,2020-07-24 14:00:00,611.7000122,1.0,0.0,21.77333333333333,252.20833333333331,7.975,80.67666666666666
3476,2020-07-24 15:00:00,317.3999939,1.0,0.0,22.048333333333336,254.135,8.083333333333334,78.67833333333334
3477,2020-07-24 16:00:00,380.1000061,1.0,0.0,21.790000000000003,258.27833333333336,7.454999999999999,81.75166666666668
3478,2020-07-24 17:00:00,260.5,1.0,0.0,21.865,267.37166666666667,7.793333333333333,79.77666666666667
3479,2020-07-24 18:00:00,181.0,1.0,0.0,21.476666666666663,275.235,7.510000000000001,81.81666666666666
3480,2020-07-24 19:00:00,0.0,0.0,0.0,21.096666666666668,285.7366666666667,7.653333333333332,82.16833333333334
3481,2020-07-24 20:00:00,0.0,0.0,0.0,21.423333333333336,287.6933333333333,6.993333333333333,78.71166666666666
3482,2020-07-24 21:00:00,0.0,0.0,0.0,21.36,288.125,6.665,78.43499999999999
3483,2020-07-24 22:00:00,0.0,0.0,0.0,21.411666666666665,288.89,5.896666666666666,78.41666666666667
3484,2020-07-24 23:00:00,0.0,0.0,0.0,21.55666666666667,285.14166666666665,6.133333333333334,78.59
3485,2020-07-25 00:00:00,0.0,0.0,0.0,21.570000000000004,281.0083333333333,5.97,78.48166666666667
3486,2020-07-25 01:00:00,0.0,0.0,0.0,21.46666666666667,278.065,5.816666666666666,79.74333333333333
3487,2020-07-25 02:00:00,0.0,0.0,0.0,21.433333333333334,277.89000000000004,6.085,80.41
3488,2020-07-25 03:00:00,0.0,0.0,0.0,21.286666666666665,276.33666666666664,5.951666666666667,81.16666666666667
3489,2020-07-25 04:00:00,0.0,0.0,0.0,21.211666666666662,279.06,4.909999999999999,81.35166666666667
3490,2020-07-25 05:00:00,0.0,0.0,0.0,21.335,282.6716666666667,4.286666666666666,80.90833333333333
3491,2020-07-25 06:00:00,0.0,0.0,0.0,20.933333333333337,276.345,3.4216666666666664,82.685
3492,2020-07-25 07:00:00,179.5,1.0,0.0,20.633333333333333,271.9533333333333,3.3766666666666665,84.57333333333332
3493,2020-07-25 08:00:00,336.2000122,1.0,0.0,21.551666666666662,273.00166666666667,4.0,81.58166666666666
3494,2020-07-25 09:00:00,343.3000183,1.0,0.0,21.88,270.28833333333336,4.581666666666667,80.455
3495,2020-07-25 10:00:00,442.1000061,1.0,0.0,21.675,266.78833333333336,3.965,80.79333333333334
3496,2020-07-25 11:00:00,734.4000244,1.0,0.0,22.288333333333338,266.435,3.9333333333333336,78.63333333333334
3497,2020-07-25 12:00:00,972.7000122,1.0,0.0,23.081666666666667,260.78833333333336,3.84,75.12333333333332
3498,2020-07-25 13:00:00,1001.799988,1.0,0.0,23.205,259.435,3.4666666666666663,74.44000000000001
3499,2020-07-25 14:00:00,726.2999878,1.0,0.0,23.048333333333336,259.0083333333333,3.3600000000000008,74.44999999999999
3500,2020-07-25 15:00:00,919.7999878,1.0,0.0,22.820000000000004,256.09833333333336,3.22,75.54333333333334
3501,2020-07-25 16:00:00,755.7999878,1.0,0.0,23.325,255.19833333333332,3.0900000000000003,74.745
3502,2020-07-25 17:00:00,589.2000122,1.0,0.0,23.626666666666665,255.84166666666667,3.051666666666667,73.68
3503,2020-07-25 18:00:00,364.8000183,1.0,0.0,24.035,255.52166666666668,4.016666666666667,70.71166666666666
3504,2020-07-25 19:00:00,0.0,0.0,0.0,23.301666666666662,261.92833333333334,3.016666666666667,72.97666666666667
3505,2020-07-25 20:00:00,0.0,0.0,0.0,22.636666666666667,279.89500000000004,2.5783333333333336,75.21333333333332
3506,2020-07-25 21:00:00,0.0,0.0,0.0,21.831666666666663,265.3433333333333,1.3233333333333337,80.39666666666666
3507,2020-07-25 22:00:00,0.0,0.0,0.0,20.921666666666667,112.82333333333332,0.3416666666666666,84.22166666666666
3508,2020-07-25 23:00:00,0.0,0.0,0.0,20.42833333333333,56.81333333333333,0.4266666666666667,86.57833333333332
