,일시,DSR,DSR_DQF1,강수량,기온,풍향,풍속,습도
975,2020-04-11 06:00:00,0.0,0.0,0.0,8.095,134.54333333333332,1.843333333333333,0.0
976,2020-04-11 07:00:00,0.0,0.0,0.0,8.339999999999998,175.045,1.7983333333333331,0.0
977,2020-04-11 08:00:00,310.8000183,1.0,0.0,9.628333333333334,159.155,1.4566666666666668,0.0
978,2020-04-11 09:00:00,419.1000061,1.0,0.0,12.151666666666666,261.125,0.6616666666666667,0.0
979,2020-04-11 10:00:00,546.2000122,1.0,0.0,12.621666666666668,239.6883333333333,1.075,0.0
980,2020-04-11 11:00:00,305.2000122,1.0,0.0,12.951666666666668,178.0283333333333,1.3033333333333337,0.0
981,2020-04-11 12:00:00,400.3000183,1.0,0.0,12.276666666666667,118.10833333333332,3.453333333333333,0.0
982,2020-04-11 13:00:00,327.8000183,1.0,0.0,13.091666666666669,129.26666666666668,3.8866666666666663,0.0
983,2020-04-11 14:00:00,205.3000031,1.0,0.0,13.198333333333332,152.1933333333333,2.5683333333333334,0.0
984,2020-04-11 15:00:00,96.20000458,1.0,0.0,12.093333333333334,244.0733333333333,1.6866666666666668,0.0
985,2020-04-11 16:00:00,126.5999985,1.0,2.0,10.175,189.995,1.6799999999999995,0.0
986,2020-04-11 17:00:00,198.3000031,1.0,4.5,8.526666666666666,96.825,2.433333333333333,0.0
987,2020-04-11 18:00:00,140.4000092,1.0,4.0,7.658333333333334,148.86,1.795,0.0
988,2020-04-11 19:00:00,0.0,0.0,3.5,7.153888888833333,35.640185185,1.7109259259999998,0.0
989,2020-04-11 20:00:00,0.0,0.0,3.5,6.7250000000000005,44.458333333333336,1.9266666666666667,0.0
990,2020-04-11 21:00:00,0.0,0.0,2.5,6.413333333333334,49.22166666666666,1.5966666666666665,0.0
991,2020-04-11 22:00:00,0.0,0.0,3.5,6.340370370333333,37.315555555,1.4387037036666666,0.0
992,2020-04-11 23:00:00,0.0,0.0,2.5,6.255,47.36333333333334,1.1566666666666665,0.0
993,2020-04-12 00:00:00,0.0,0.0,2.0,6.206666666666667,59.653333333333336,1.2566666666666666,0.0
994,2020-04-12 01:00:00,0.0,0.0,3.0,6.227407407333334,48.57425926,1.5261111111666663,0.0
995,2020-04-12 02:00:00,0.0,0.0,2.5,6.1866666666666665,47.38833333333334,1.09,0.0
996,2020-04-12 03:00:00,0.0,0.0,1.5,6.325555555499999,48.52574074,1.4598148148333336,0.0
997,2020-04-12 04:00:00,0.0,0.0,1.5,6.223333333333333,181.42666666666665,1.875,0.0
