,일시,DSR,DSR_DQF1,강수량,기온,풍향,풍속,습도
4135,2020-08-21 07:00:00,0.0,1.0,0.0,21.606666666666666,338.9,3.056666666666667,89.80833333333332
4136,2020-08-21 08:00:00,0.0,1.0,0.0,24.576666666666668,316.31166666666667,1.4833333333333334,88.195
4137,2020-08-21 09:00:00,693.2999878,1.0,0.0,27.446666666666665,231.83333333333331,1.1166666666666667,77.645
4138,2020-08-21 10:00:00,866.0,1.0,0.0,28.61666666666667,140.23666666666665,1.0333333333333332,72.12166666666667
4139,2020-08-21 11:00:00,982.7000122,1.0,0.0,29.666666666666668,135.28,2.12,69.04333333333334
4140,2020-08-21 12:00:00,1035.300049,1.0,0.0,29.906666666666663,151.4466666666667,2.4066666666666663,72.80833333333332
4141,2020-08-21 13:00:00,1045.400024,1.0,0.0,29.671666666666667,176.97833333333332,2.4250000000000003,75.78833333333334
4142,2020-08-21 14:00:00,1000.299988,1.0,0.0,29.85333333333333,162.76666666666668,2.4366666666666665,73.34500000000001
4143,2020-08-21 15:00:00,912.6000366,1.0,0.0,30.22833333333333,164.20666666666668,2.103333333333333,68.63333333333333
4144,2020-08-21 16:00:00,0.0,1.0,0.0,30.16333333333333,72.085,2.478333333333333,63.26499999999999
4145,2020-08-21 17:00:00,516.7999878,1.0,0.0,29.595,90.95666666666666,2.335,64.60166666666667
4146,2020-08-21 18:00:00,283.3000183,1.0,0.0,28.493333333333336,82.52833333333335,2.23,71.29666666666667
4147,2020-08-21 19:00:00,0.0,0.0,0.0,26.943333333333328,52.05166666666667,1.785,82.145
4148,2020-08-21 20:00:00,0.0,0.0,0.0,25.660000000000007,24.015,1.7416666666666665,90.33
4149,2020-08-21 21:00:00,0.0,0.0,0.0,25.325,27.23333333333333,1.845,93.52833333333336
4150,2020-08-21 22:00:00,0.0,0.0,0.0,25.58,28.61500000000001,1.6233333333333333,92.74166666666666
4151,2020-08-21 23:00:00,0.0,0.0,0.0,24.93,18.46833333333333,1.995,94.30833333333334
4152,2020-08-22 00:00:00,0.0,0.0,0.0,24.636666666666667,93.145,1.8166666666666664,94.22166666666664
4153,2020-08-22 01:00:00,0.0,0.0,0.0,24.238333333333333,106.55,1.87,94.19
4154,2020-08-22 02:00:00,0.0,0.0,0.0,23.89833333333333,48.961666666666666,1.7766666666666666,94.71166666666666
4155,2020-08-22 03:00:00,0.0,0.0,0.0,23.90833333333333,259.19166666666666,2.5716666666666668,93.99166666666667
4156,2020-08-22 04:00:00,0.0,0.0,0.0,23.6,287.25,3.0133333333333336,91.64
4157,2020-08-22 05:00:00,0.0,0.0,0.0,23.10166666666667,304.4816666666667,2.9683333333333333,91.10666666666668
4158,2020-08-22 06:00:00,0.0,0.0,0.0,23.586666666666662,77.35000000000001,2.3183333333333334,93.40666666666668
4159,2020-08-22 07:00:00,23.89999962,1.0,0.0,24.308333333333337,16.495,1.965,92.775
4160,2020-08-22 08:00:00,481.3000183,1.0,0.0,25.29833333333333,34.068333333333335,2.26,91.10166666666665
4161,2020-08-22 09:00:00,243.1999969,1.0,0.0,26.486666666666668,62.77,2.9433333333333334,85.89166666666665
4162,2020-08-22 10:00:00,240.6000061,1.0,0.0,27.165000000000003,79.295,2.583333333333333,81.79333333333334
4163,2020-08-22 11:00:00,855.9000244,1.0,0.0,27.57333333333333,73.83999999999999,2.7983333333333333,80.41
4164,2020-08-22 12:00:00,668.2999878,1.0,0.0,28.88,102.40166666666666,2.8216666666666668,75.50333333333333
4165,2020-08-22 13:00:00,688.6000366,1.0,0.0,28.59166666666667,115.37166666666666,3.3833333333333333,74.95
4166,2020-08-22 14:00:00,246.1000061,1.0,0.0,28.31,105.99666666666668,2.705,75.38166666666667
4167,2020-08-22 16:00:00,0.0,1.0,1.0,25.33666666666667,79.125,1.586666666666667,92.41
4168,2020-08-22 17:00:00,0.0,1.0,0.5,24.98333333333333,193.31333333333336,1.7333333333333334,93.41833333333334
4169,2020-08-22 18:00:00,0.0,1.0,0.0,24.8,90.72166666666664,1.6133333333333333,94.925
4170,2020-08-22 19:00:00,0.0,0.0,0.0,24.915000000000003,29.515,2.0083333333333333,95.62166666666668
4171,2020-08-22 20:00:00,0.0,0.0,0.0,24.826666666666664,24.19666666666667,2.0716666666666668,95.8
4172,2020-08-22 21:00:00,0.0,0.0,0.0,24.80666666666667,24.66333333333333,1.8633333333333333,95.91166666666668
4173,2020-08-22 22:00:00,0.0,0.0,0.0,24.896666666666665,18.53833333333333,1.883333333333333,96.13333333333334
4174,2020-08-22 23:00:00,0.0,0.0,0.0,24.99166666666667,46.76,1.4083333333333334,95.66833333333334
4175,2020-08-23 00:00:00,0.0,0.0,0.0,24.78,179.77499999999998,1.4883333333333333,96.00333333333334
4176,2020-08-23 01:00:00,0.0,0.0,0.0,24.293333333333333,337.64000000000004,1.9316666666666664,96.525
4177,2020-08-23 02:00:00,0.0,0.0,0.0,24.041666666666668,345.33,2.3383333333333334,95.12833333333332
4178,2020-08-23 03:00:00,0.0,0.0,0.0,23.615,343.895,2.6366666666666667,94.68
4179,2020-08-23 04:00:00,0.0,0.0,0.0,23.36,246.98333333333332,2.2583333333333333,93.57333333333332
4180,2020-08-23 05:00:00,0.0,0.0,0.0,23.231666666666666,143.22166666666666,2.3466666666666667,90.40833333333332
4181,2020-08-23 06:00:00,0.0,0.0,0.0,23.468333333333334,55.925,2.3383333333333334,93.98333333333332
4182,2020-08-23 07:00:00,0.0,1.0,0.0,23.906666666666663,124.36666666666667,1.9483333333333333,92.38833333333334
4183,2020-08-23 08:00:00,455.8999939,1.0,0.0,24.471666666666664,196.195,2.33,87.795
4184,2020-08-23 09:00:00,682.1000366,1.0,0.0,26.843333333333334,63.99666666666666,1.2416666666666665,76.02333333333333
4185,2020-08-23 10:00:00,848.9000244,1.0,0.0,27.96166666666667,74.21999999999998,1.775,74.21499999999999
4186,2020-08-23 11:00:00,610.6000366,1.0,0.0,28.438333333333333,109.22333333333334,2.103333333333333,74.745
4187,2020-08-23 12:00:00,944.2999878,1.0,0.0,28.243333333333336,121.27,3.2816666666666663,76.30666666666667
4188,2020-08-23 13:00:00,211.9000092,1.0,1.5,25.758333333333336,131.3733333333333,1.711666666666667,88.76333333333334
4189,2020-08-23 14:00:00,140.4000092,1.0,0.0,26.845,86.90000000000002,0.5766666666666667,85.085
4190,2020-08-23 16:00:00,725.7999878,1.0,1.0,27.05333333333333,188.96833333333333,0.5633333333333334,86.085
4191,2020-08-23 17:00:00,282.0,1.0,0.5,28.07333333333333,131.06166666666667,1.28,80.41666666666667
4192,2020-08-23 18:00:00,290.5,1.0,0.0,27.368333333333336,75.195,1.3483333333333334,85.025
4193,2020-08-23 19:00:00,0.0,0.0,0.0,26.540000000000003,87.78000000000002,1.1316666666666666,88.255
4194,2020-08-23 20:00:00,0.0,0.0,0.0,25.38,149.42499999999998,1.155,92.955
4195,2020-08-23 21:00:00,0.0,0.0,0.0,24.808333333333334,331.7083333333333,1.4299999999999995,95.285
4196,2020-08-23 22:00:00,0.0,0.0,0.0,24.831666666666667,327.75833333333327,1.1383333333333334,95.035
4197,2020-08-23 23:00:00,0.0,0.0,0.0,24.558333333333334,342.44,2.2533333333333334,95.71
4198,2020-08-24 00:00:00,0.0,0.0,0.0,24.736666666666668,332.69,2.286666666666667,93.99833333333332
4199,2020-08-24 01:00:00,0.0,0.0,0.0,24.30333333333333,313.55833333333334,2.8433333333333337,93.665
4200,2020-08-24 02:00:00,0.0,0.0,0.0,24.04833333333333,317.14000000000004,2.313333333333333,93.59499999999998
4201,2020-08-24 03:00:00,0.0,0.0,0.0,23.715000000000003,340.8816666666666,2.361666666666667,94.175
4202,2020-08-24 04:00:00,0.0,0.0,0.0,23.578333333333333,340.98,2.308333333333333,95.14666666666666
4203,2020-08-24 05:00:00,0.0,0.0,0.0,23.754999999999995,262.6983333333333,1.9933333333333327,95.90166666666666
4204,2020-08-24 06:00:00,0.0,0.0,0.0,23.825000000000003,343.1266666666667,2.123333333333333,95.92
4205,2020-08-24 07:00:00,18.0,1.0,0.5,24.066666666666663,315.51166666666666,1.8466666666666665,95.0
4206,2020-08-24 08:00:00,161.3000031,1.0,0.0,25.63000000000001,188.57166666666663,0.7883333333333334,93.78833333333334
4207,2020-08-24 09:00:00,667.2000122,1.0,0.0,27.336666666666662,165.81833333333336,1.8133333333333328,84.46833333333333
4208,2020-08-24 10:00:00,554.2000122,1.0,0.0,28.29833333333333,164.33,2.745,76.94833333333334
4209,2020-08-24 11:00:00,712.2999878,1.0,0.0,29.095,165.0716666666667,1.156666666666667,69.665
4210,2020-08-24 12:00:00,732.9000244,1.0,0.0,29.86,143.32500000000002,2.6533333333333333,71.12833333333334
4211,2020-08-24 14:00:00,967.7999878,1.0,0.0,29.668333333333333,157.83666666666667,2.375,72.90333333333335
4212,2020-08-24 16:00:00,729.2999878,1.0,0.0,29.655,148.1233333333333,2.64,74.61666666666666
4213,2020-08-24 17:00:00,514.9000244,1.0,0.0,29.218333333333334,157.27166666666668,2.6283333333333334,76.43166666666667
4214,2020-08-24 18:00:00,0.0,1.0,0.0,28.488333333333333,141.525,2.565,78.65833333333335
4215,2020-08-24 19:00:00,0.0,0.0,0.0,27.493333333333336,124.45333333333332,1.9116666666666668,84.52333333333334
4216,2020-08-24 20:00:00,0.0,0.0,0.0,26.593333333333334,78.60333333333334,0.6283333333333333,89.01333333333332
4217,2020-08-24 21:00:00,0.0,0.0,0.0,25.89,16.465,0.0566666666666666,92.72
4218,2020-08-24 22:00:00,0.0,0.0,0.0,25.905,113.95666666666666,0.2966666666666667,93.02833333333332
4219,2020-08-24 23:00:00,0.0,0.0,0.0,25.508333333333336,94.62166666666668,0.7783333333333333,94.71833333333332
4220,2020-08-25 00:00:00,0.0,0.0,0.0,25.59,42.84333333333333,1.0016666666666667,93.365
4221,2020-08-25 01:00:00,0.0,0.0,0.0,25.83333333333333,50.195,1.1983333333333333,92.5
4222,2020-08-25 02:00:00,0.0,0.0,0.0,26.021666666666665,60.66666666666666,0.7516666666666668,91.395
4223,2020-08-25 03:00:00,0.0,0.0,0.0,25.96333333333333,109.07,1.555,91.79
4224,2020-08-25 04:00:00,0.0,0.0,0.0,25.665000000000003,83.42333333333333,0.9366666666666666,94.28833333333334
4225,2020-08-25 05:00:00,0.0,0.0,0.0,26.075000000000003,108.41,1.8183333333333331,92.82166666666666
4226,2020-08-25 06:00:00,0.0,0.0,0.0,26.25333333333333,128.33666666666667,2.8800000000000003,92.51333333333332
4227,2020-08-25 07:00:00,5.900000095,1.0,0.0,26.53333333333333,130.5,2.8349999999999995,91.12166666666668
4228,2020-08-25 08:00:00,85.09999847,1.0,0.0,27.24833333333333,115.325,3.0149999999999992,88.20333333333332
4229,2020-08-25 09:00:00,0.0,1.0,1.5,27.73,121.85666666666668,4.395,85.83999999999999
4230,2020-08-25 10:00:00,212.6999969,1.0,0.0,27.166666666666668,117.84,4.251666666666666,91.93666666666668
4231,2020-08-25 11:00:00,525.2000122,1.0,0.0,28.15833333333333,115.29333333333334,5.058333333333334,86.78333333333335
4232,2020-08-25 12:00:00,390.8000183,1.0,0.0,28.89333333333333,120.31166666666668,6.145,83.27833333333332
4233,2020-08-25 13:00:00,430.8999939,1.0,0.0,28.863333333333333,117.34666666666668,5.746666666666667,81.38166666666667
4234,2020-08-25 14:00:00,459.7000122,1.0,0.0,29.06,112.76999999999998,5.7,79.085
4235,2020-08-25 16:00:00,226.0,1.0,0.0,27.885,100.36833333333334,4.863333333333333,83.44333333333334
4236,2020-08-25 17:00:00,0.0,1.0,0.5,27.69666666666667,104.89499999999998,4.603333333333333,84.22
4237,2020-08-25 18:00:00,0.0,1.0,0.0,27.39333333333333,97.92333333333332,3.92,86.44666666666667
4238,2020-08-25 19:00:00,0.0,0.0,0.0,27.69833333333333,108.54833333333332,5.595,84.545
4239,2020-08-25 20:00:00,0.0,0.0,1.5,25.80666666666667,116.88833333333334,5.163333333333333,89.77666666666666
4240,2020-08-25 21:00:00,0.0,0.0,0.5,24.701666666666668,103.72,3.6833333333333336,96.66333333333334
4241,2020-08-25 22:00:00,0.0,0.0,0.0,25.276666666666667,92.66666666666669,3.1833333333333336,94.79333333333336
4242,2020-08-25 23:00:00,0.0,0.0,0.0,26.026666666666667,103.48833333333332,3.6216666666666666,93.34166666666664
4243,2020-08-26 00:00:00,0.0,0.0,0.0,25.505,114.135,4.778333333333333,93.185
4244,2020-08-26 01:00:00,0.0,0.0,1.0,24.495,104.19,3.958333333333334,93.91333333333334
4245,2020-08-26 02:00:00,0.0,0.0,0.5,24.933333333333334,99.13,3.555,97.10333333333334
4246,2020-08-26 03:00:00,0.0,0.0,0.0,25.433333333333334,114.72833333333335,4.453333333333334,96.47666666666667
4247,2020-08-26 04:00:00,0.0,0.0,7.5,24.771666666666665,135.63666666666666,5.13,94.775
4248,2020-08-26 05:00:00,0.0,0.0,0.0,26.058333333333337,129.10333333333332,6.841666666666668,92.89999999999998
4249,2020-08-26 06:00:00,0.0,0.0,1.0,25.57,137.37166666666667,6.523333333333333,88.98333333333335
4250,2020-08-26 07:00:00,0.0,1.0,7.5,24.24,143.98833333333334,6.778333333333333,94.75833333333334
4251,2020-08-26 08:00:00,0.0,1.0,0.5,25.73166666666667,139.71166666666667,8.160000000000002,89.45833333333333
4252,2020-08-26 09:00:00,0.0,1.0,1.0,24.36833333333333,148.51666666666668,8.081666666666667,92.55666666666666
4253,2020-08-26 10:00:00,0.0,1.0,0.5,25.24833333333333,134.335,8.959999999999999,92.61166666666666
4254,2020-08-26 11:00:00,0.0,1.0,4.0,25.38000000000001,138.97166666666666,9.36,95.87166666666668
4255,2020-08-26 12:00:00,0.0,1.0,11.5,25.276666666666667,136.16,10.593333333333332,95.75166666666668
4256,2020-08-26 13:00:00,0.0,1.0,7.5,25.14,146.23666666666665,10.93,97.39666666666666
4257,2020-08-26 14:00:00,0.0,1.0,12.5,25.39,155.14166666666668,10.638333333333334,98.55833333333334
4258,2020-08-26 16:00:00,0.0,1.0,8.0,25.33333333333333,170.29333333333332,11.933333333333335,98.725
4259,2020-08-26 17:00:00,0.0,1.0,1.5,25.293333333333337,173.04,10.776666666666666,99.23333333333332
4260,2020-08-26 18:00:00,0.0,1.0,0.5,25.25333333333333,174.975,11.063333333333333,99.24166666666666
4261,2020-08-26 19:00:00,0.0,0.0,2.5,25.23,179.1583333333333,11.135,99.24166666666667
4262,2020-08-26 20:00:00,0.0,0.0,0.0,25.201666666666668,183.79666666666665,11.475,99.05666666666669
4263,2020-08-26 21:00:00,0.0,0.0,0.0,25.17333333333333,188.6816666666667,10.075,98.68666666666668
4264,2020-08-26 22:00:00,0.0,0.0,0.0,25.125,193.49,9.733333333333334,98.83333333333331
4265,2020-08-26 23:00:00,0.0,0.0,0.0,25.021666666666665,195.73666666666668,9.26,99.21833333333336
4266,2020-08-27 00:00:00,0.0,0.0,0.0,25.08,194.23166666666663,7.535,99.24166666666667
4267,2020-08-27 01:00:00,0.0,0.0,0.0,25.105,194.2933333333333,7.364999999999999,99.225
4268,2020-08-27 02:00:00,0.0,0.0,0.0,25.078333333333333,203.11166666666665,6.721666666666668,99.21833333333332
4269,2020-08-27 03:00:00,0.0,0.0,0.0,24.966666666666665,208.71,5.906666666666666,99.235
4270,2020-08-27 04:00:00,0.0,0.0,0.0,24.876666666666665,211.215,5.723333333333333,99.21666666666664
4271,2020-08-27 05:00:00,0.0,0.0,0.0,24.703333333333333,219.57,5.241666666666666,99.195
4272,2020-08-27 06:00:00,0.0,0.0,0.5,24.680000000000003,224.74666666666664,4.408333333333333,99.19833333333334
4273,2020-08-27 07:00:00,0.0,1.0,0.0,24.82,219.0,3.9083333333333328,99.20666666666666
4274,2020-08-27 08:00:00,0.0,1.0,0.0,24.99333333333333,230.4983333333333,3.168333333333333,99.21
