,일시,DSR,DSR_DQF1,강수량,기온,풍향,풍속,습도
6014,2020-11-11 07:00:00,0.0,0.0,0.0,7.623333333333332,163.31833333333333,2.296666666666667,69.205
6015,2020-11-11 08:00:00,211.5,1.0,0.0,8.173333333333334,166.595,2.296666666666667,68.74833333333333
6016,2020-11-11 12:00:00,691.9000244,1.0,0.0,14.910000000000002,40.67166666666667,2.678333333333333,51.61833333333334
6017,2020-11-11 13:00:00,692.2999878,1.0,0.0,15.144999999999998,42.178333333333335,3.168333333333333,52.080000000000005
6018,2020-11-11 14:00:00,634.2999878,1.0,0.0,15.211666666666668,39.86666666666666,3.575,55.06333333333333
6019,2020-11-11 16:00:00,339.0,1.0,0.0,14.856666666666664,50.73499999999999,2.8816666666666664,58.565
6020,2020-11-11 17:00:00,0.0,0.0,0.0,14.183333333333332,63.18166666666667,2.195,61.36833333333333
6021,2020-11-11 18:00:00,0.0,0.0,0.0,12.596666666666666,78.61500000000001,1.4416666666666669,65.04833333333333
6022,2020-11-11 19:00:00,0.0,0.0,0.0,10.263333333333334,140.46333333333334,1.28,72.84666666666666
6023,2020-11-11 20:00:00,0.0,0.0,0.0,9.005,146.66833333333332,1.3866666666666667,78.39166666666667
6024,2020-11-11 21:00:00,0.0,0.0,0.0,8.988333333333335,148.2566666666667,1.6266666666666667,75.49833333333332
6025,2020-11-11 22:00:00,0.0,0.0,0.0,8.558333333333332,156.74166666666667,1.663333333333333,73.125
6026,2020-11-11 23:00:00,0.0,0.0,0.0,7.97,154.20666666666668,1.6133333333333333,68.18833333333335
6027,2020-11-12 00:00:00,0.0,0.0,0.0,8.601666666666667,151.78166666666667,1.8433333333333333,70.13666666666667
6028,2020-11-12 01:00:00,0.0,0.0,0.0,9.33,165.41666666666669,2.06,73.18666666666667
6029,2020-11-12 02:00:00,0.0,0.0,0.0,9.508333333333336,165.34,1.6916666666666669,74.585
6030,2020-11-12 03:00:00,0.0,0.0,0.0,8.681666666666667,160.59833333333333,1.1566666666666665,81.80166666666666
6031,2020-11-12 04:00:00,0.0,0.0,0.0,8.771666666666667,157.58666666666667,1.1783333333333337,85.685
6032,2020-11-12 05:00:00,0.0,0.0,0.0,8.816666666666666,159.12833333333333,1.465,88.185
6033,2020-11-12 06:00:00,0.0,0.0,0.0,9.668333333333337,139.68166666666664,1.715,86.46166666666666
6034,2020-11-12 07:00:00,0.0,0.0,0.0,9.998333333333331,144.585,1.64,86.27999999999999
6035,2020-11-12 08:00:00,0.0,0.0,0.0,9.94,153.2566666666667,1.9466666666666663,86.89833333333333
6036,2020-11-12 09:00:00,412.5,1.0,0.0,13.561666666666666,131.34166666666667,1.8,76.94333333333333
6037,2020-11-12 10:00:00,563.2999878,1.0,0.0,15.953333333333331,98.875,2.1300000000000003,67.74
6038,2020-11-12 11:00:00,648.0,1.0,0.0,17.02,86.29,2.733333333333333,63.2
6039,2020-11-12 12:00:00,438.3999939,1.0,0.0,17.315,64.78500000000001,3.4,62.66666666666666
6040,2020-11-12 13:00:00,441.3999939,1.0,0.0,17.355,60.051666666666655,3.3316666666666666,62.96333333333334
6041,2020-11-12 14:00:00,624.4000244,1.0,0.0,17.536666666666665,52.91666666666666,3.481666666666667,63.15833333333333
6042,2020-11-12 16:00:00,333.5,1.0,0.0,16.923333333333336,64.71000000000001,3.0133333333333336,62.63166666666667
6043,2020-11-12 17:00:00,0.0,0.0,0.0,15.920000000000002,65.33666666666666,2.2983333333333333,63.79
6044,2020-11-12 18:00:00,0.0,0.0,0.0,14.656666666666666,74.78833333333334,1.1583333333333334,67.40666666666668
6045,2020-11-12 21:00:00,0.0,0.0,0.0,11.763333333333335,160.79333333333335,2.0333333333333337,77.27666666666666
6046,2020-11-12 22:00:00,0.0,0.0,0.0,11.615,165.69166666666663,2.0216666666666665,76.42500000000001
6047,2020-11-12 23:00:00,0.0,0.0,0.0,11.358333333333334,165.29666666666665,1.9183333333333328,75.17333333333333
6048,2020-11-13 00:00:00,0.0,0.0,0.0,10.485,163.92333333333332,1.7750000000000004,76.36333333333333
6049,2020-11-13 01:00:00,0.0,0.0,0.0,9.251666666666669,147.0333333333333,1.1083333333333334,80.43333333333332
6050,2020-11-13 02:00:00,0.0,0.0,0.0,8.945,159.24666666666667,1.1216666666666668,80.81666666666666
6051,2020-11-13 03:00:00,0.0,0.0,0.0,9.02,168.6833333333333,1.4933333333333334,83.72500000000001
6052,2020-11-13 04:00:00,0.0,0.0,0.0,9.158333333333331,169.81333333333336,1.51,84.115
6053,2020-11-13 05:00:00,0.0,0.0,0.0,9.808333333333334,170.505,1.5466666666666669,82.97833333333334
6054,2020-11-13 06:00:00,0.0,0.0,0.0,9.596666666666666,169.33833333333334,1.905,82.86833333333334
6055,2020-11-13 07:00:00,0.0,0.0,0.0,9.618333333333334,170.35666666666663,1.7233333333333334,79.98166666666667
6056,2020-11-13 08:00:00,0.0,0.0,0.0,9.909999999999998,171.58499999999995,1.5983333333333334,77.86333333333333
6057,2020-11-13 09:00:00,407.2000122,1.0,0.0,13.23,163.5066666666667,1.3099999999999998,66.8
6058,2020-11-13 10:00:00,562.7999878,1.0,0.0,16.313333333333333,99.77833333333332,0.9766666666666666,54.57
6059,2020-11-13 11:00:00,649.7999878,1.0,0.0,16.985,44.49666666666667,2.181666666666666,51.25666666666666
6060,2020-11-13 12:00:00,683.7000122,1.0,0.0,17.054999999999996,36.37833333333334,2.8216666666666668,48.40833333333333
6061,2020-11-13 13:00:00,683.1000366,1.0,0.0,17.316666666666666,37.24,2.7550000000000003,44.715
6062,2020-11-13 14:00:00,625.6000366,1.0,0.0,17.200000000000003,41.09666666666667,2.4066666666666667,45.60333333333333
6063,2020-11-13 16:00:00,334.6000061,1.0,0.0,17.03333333333333,46.26166666666666,2.3083333333333336,45.835
6064,2020-11-13 17:00:00,0.0,0.0,0.0,16.458333333333332,35.55,1.75,49.03333333333333
6065,2020-11-13 18:00:00,0.0,0.0,0.0,14.016666666666666,12.684999999999995,0.2483333333333333,58.535
6066,2020-11-13 19:00:00,0.0,0.0,0.0,11.071666666666664,115.21,0.8649999999999999,72.63166666666666
6067,2020-11-13 20:00:00,0.0,0.0,0.0,11.605,168.09166666666667,1.6483333333333332,68.18333333333332
6068,2020-11-13 21:00:00,0.0,0.0,0.0,11.018333333333336,135.64166666666668,1.11,71.93666666666667
6069,2020-11-13 22:00:00,0.0,0.0,0.0,9.353333333333332,63.27666666666666,0.34,82.18833333333332
6070,2020-11-13 23:00:00,0.0,0.0,0.0,9.575,163.61666666666667,1.143333333333333,85.50999999999999
6071,2020-11-14 00:00:00,0.0,0.0,0.0,9.931666666666668,157.30499999999998,1.3150000000000002,87.38499999999999
6072,2020-11-14 01:00:00,0.0,0.0,0.0,10.213333333333331,164.58666666666667,1.72,85.59333333333332
6073,2020-11-14 02:00:00,0.0,0.0,0.0,10.168333333333331,162.83833333333334,1.6216666666666668,80.34666666666666
6074,2020-11-14 03:00:00,0.0,0.0,0.0,9.976666666666668,155.83,1.8733333333333333,72.875
6075,2020-11-14 04:00:00,0.0,0.0,0.0,9.578333333333331,145.95333333333335,2.18,73.26
6076,2020-11-14 05:00:00,0.0,0.0,0.0,8.959999999999999,128.7566666666667,1.875,66.72666666666667
6077,2020-11-14 06:00:00,0.0,0.0,0.0,10.468333333333332,117.45,1.7666666666666666,75.56666666666668
6078,2020-11-14 07:00:00,0.0,0.0,0.0,10.733333333333334,70.32000000000001,0.6883333333333334,85.71166666666666
6079,2020-11-14 08:00:00,0.0,0.0,0.0,12.11,103.70166666666664,1.2266666666666666,90.17833333333334
6080,2020-11-14 09:00:00,190.6999969,1.0,0.0,14.783333333333331,109.35666666666668,1.9916666666666665,88.56666666666666
6081,2020-11-14 10:00:00,513.4000244,1.0,0.0,16.701666666666668,98.29166666666669,2.935,79.31666666666666
6082,2020-11-14 11:00:00,173.0,1.0,0.0,17.886666666666667,76.57833333333333,3.0250000000000004,73.83166666666666
6083,2020-11-14 12:00:00,290.2000122,1.0,0.0,18.041666666666668,71.50000000000001,3.2983333333333333,72.76333333333334
6084,2020-11-14 13:00:00,671.7000122,1.0,0.0,18.891666666666666,74.72666666666667,4.69,69.185
6085,2020-11-14 14:00:00,616.7999878,1.0,0.0,19.12333333333333,74.24666666666666,4.008333333333334,66.47666666666667
6086,2020-11-14 16:00:00,330.0,1.0,0.0,18.63,73.00166666666667,3.695,48.44
6087,2020-11-14 17:00:00,0.0,0.0,0.0,17.888333333333335,79.16666666666667,2.6933333333333334,41.223333333333336
6088,2020-11-14 18:00:00,0.0,0.0,0.0,15.608333333333333,112.28166666666664,1.7466666666666668,43.655
6089,2020-11-14 19:00:00,0.0,0.0,0.0,12.301666666666668,118.05833333333334,1.555,59.056666666666665
6090,2020-11-14 20:00:00,0.0,0.0,0.0,10.731666666666667,109.91666666666669,0.9983333333333334,71.42166666666667
6091,2020-11-14 21:00:00,0.0,0.0,0.0,10.941666666666668,137.91166666666666,1.1133333333333335,75.07166666666666
6092,2020-11-14 22:00:00,0.0,0.0,0.0,11.588333333333331,96.72666666666667,1.0616666666666668,74.59666666666668
6093,2020-11-14 23:00:00,0.0,0.0,0.0,11.86,155.4033333333333,1.2233333333333334,76.31166666666667
6094,2020-11-15 00:00:00,0.0,0.0,0.0,11.986666666666666,147.51333333333335,0.665,77.865
6095,2020-11-15 01:00:00,0.0,0.0,0.0,10.913333333333334,154.13833333333332,1.0516666666666663,81.19
6096,2020-11-15 02:00:00,0.0,0.0,0.0,12.29,167.33333333333334,2.4233333333333333,77.27
6097,2020-11-15 03:00:00,0.0,0.0,0.0,11.963333333333331,154.44333333333333,2.2383333333333333,73.05000000000001
6098,2020-11-15 04:00:00,0.0,0.0,0.0,11.288333333333334,159.965,2.276666666666667,73.94666666666666
6099,2020-11-15 05:00:00,0.0,0.0,0.0,11.495,159.17000000000002,2.185,75.36166666666666
6100,2020-11-15 06:00:00,0.0,0.0,0.0,11.13,152.54166666666666,2.108333333333334,77.32333333333334
6101,2020-11-15 07:00:00,0.0,0.0,0.0,10.968333333333334,151.81166666666664,1.8716666666666668,79.45
6102,2020-11-15 08:00:00,0.0,0.0,0.0,11.14,122.79166666666664,1.471666666666667,83.33166666666666
6103,2020-11-15 09:00:00,398.8999939,1.0,0.0,14.96,112.04166666666669,1.9216666666666669,78.36
6104,2020-11-15 10:00:00,543.1000366,1.0,0.0,16.691666666666666,91.48,2.745,74.465
6105,2020-11-15 11:00:00,227.1000061,1.0,0.0,18.171666666666663,79.99666666666667,2.7,69.44166666666666
6106,2020-11-15 12:00:00,421.8000183,1.0,0.0,18.85333333333333,85.30166666666666,2.3016666666666663,65.625
6107,2020-11-15 13:00:00,404.2000122,1.0,0.0,19.891666666666666,85.28999999999999,2.24,61.461666666666666
6108,2020-11-15 14:00:00,51.29999924,1.0,0.0,19.346666666666668,58.76166666666668,3.186666666666667,62.03833333333333
6109,2020-11-15 16:00:00,0.0,1.0,0.0,18.35833333333333,63.16,1.875,64.85333333333334
